experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,validation_pr_auc,split_protocol,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,catboost,raw,32577,10860,189,0.693063833998167,0.003694083003210835,0.0,,0.9954316982364954,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9951217595955927,0.9947789235935689,0.9675822480776235,0.9357295590329611,0.9487081339712918,0.5041072915051893
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,lightgbm,gbfeat,32577,10860,201,1.1056140000000596,0.01814054099668283,7.855979416999617,256.0,0.996809148663441,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9962999090359956,0.9961450945262649,0.9721210589284983,0.9445485992712992,0.9580861244019139,0.46274758410965033
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,lightgbm,gbweight,32577,10860,189,1.049394083005609,0.018328207996091805,7.855979416999617,256.0,0.9969860100260637,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9965176578169648,0.9963835562933308,0.9724851147657436,0.9453738026723759,0.9565550239234449,0.4991737384522598
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,lightgbm,raw,32577,10860,189,1.0835560830018949,0.016376958999899216,0.0,,0.9969433232363806,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9965503413341206,0.9964529788616091,0.9734074057069397,0.9472397867019005,0.9571291866028708,0.494975685162452
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,xgboost,gbfeat,32577,10860,201,0.6118897919950541,0.004036250000353903,7.855979416999617,256.0,0.9963218406015218,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9958952042485467,0.99566565765062,0.9700798147115843,0.9406491879542388,0.9525358851674641,0.5221545696258545
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,xgboost,gbweight,32577,10860,189,0.5744465409952682,0.003794415999436751,7.855979416999617,256.0,0.9962751071848851,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9959492699076885,0.995744080698641,0.9707176238860125,0.9421046980649062,0.9504306220095694,0.5649386644363403
intrusion_gb_v1,unsw_nb15_openml_diagnostic,7,xgboost,raw,32577,10860,189,0.5838306250007008,0.0038502919996972196,0.0,,0.9963173475230344,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.995990062479673,0.9957560020887906,0.970723020762561,0.9420007275921023,0.9521531100478469,0.5365129709243774
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,catboost,gbfeat,32577,10860,201,0.7540100409969455,0.0030056250034249388,9.178695707996667,256.0,0.9958284943631026,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9955268206304904,0.9950808811979128,0.9709168670005603,0.9422111995802236,0.9554066985645933,0.4551571429624156
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,catboost,gbweight,32577,10860,189,0.6929915420041652,0.0028915420043631457,9.178695707996667,256.0,0.9958095485899402,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9955045426768483,0.9950654954721644,0.9706423848923197,0.9416184222403403,0.9559808612440192,0.4487475960617381
intrusion_gb_v1,unsw_nb15_openml_diagnostic,21,catboost,raw,32577,10860,189,0.7041112500010058,0.0029487499996321276,0.0,,0.9958233757753493,"diagnostic seeded stratified 60/20/20 on OpenML UNSW_NB15 46301; source/destination IP, ports, timestamps, campaign files, and official raw split are unavailable in this transformed mirror, so this is not a leakage-safe primary IIoT result",0.9955709798197837,0.9951478923169017,0.9708168426758623,0.9421584655866112,0.9527272727272728,0.515883130329311
