experiment,dataset,seed,model,variant,train_samples,test_samples,n_features,fit_seconds,predict_seconds,gb_feature_seconds,n_balls,split_protocol,validation_pr_auc,validation_roc_auc,pr_auc,roc_auc,macro_f1,mcc,recall_positive,threshold
finance_gb_v1,polish_bankruptcy_5year,7,lightgbm,gbfeat,3546,1182,76,0.8707437080011005,0.0027216670059715398,0.03224245900491951,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7737925299258935,0.9586917960088692,0.8261438926066669,0.9716407982261641,0.8361029009304871,0.6797435959475648,0.8048780487804879,0.15784935917859141
finance_gb_v1,polish_bankruptcy_5year,7,lightgbm,gbweight,3546,1182,64,0.8658351660051267,0.0026691249950090423,0.03224245900491951,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7734940787677985,0.958569844789357,0.8205574488110988,0.9729822616407983,0.831194894806864,0.6669237887127925,0.7682926829268293,0.22
finance_gb_v1,polish_bankruptcy_5year,7,lightgbm,raw,3546,1182,64,0.8561824999997043,0.0029560420007328503,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7607756198355529,0.9521618625277163,0.8107354231572146,0.9703991130820399,0.8405575539568345,0.6932675778211259,0.5975609756097561,0.6
finance_gb_v1,polish_bankruptcy_5year,7,xgboost,gbfeat,3546,1182,76,0.43795933300134493,0.000727250000636559,0.03224245900491951,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7662459173010642,0.9533592017738359,0.798216928089644,0.9689356984478936,0.8178455848358761,0.6500418427104396,0.8170731707317073,0.1768646091222763
finance_gb_v1,polish_bankruptcy_5year,7,xgboost,gbweight,3546,1182,64,0.42205775000184076,0.0006801669951528311,0.03224245900491951,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7604040032359358,0.9515964523281597,0.803360328742358,0.9686252771618624,0.827698725064756,0.6554588866643238,0.6707317073170732,0.36000000000000004
finance_gb_v1,polish_bankruptcy_5year,7,xgboost,raw,3546,1182,64,0.42283304200100247,0.00070525000046473,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7649072001502414,0.9513414634146341,0.7945221080382622,0.9697893569844789,0.8250655031408618,0.6501894304133415,0.6829268292682927,0.32
finance_gb_v1,polish_bankruptcy_5year,21,catboost,gbfeat,3546,1182,76,0.3926914170006057,0.0006234169995877892,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6837427381253178,0.930509977827051,0.691152359017461,0.9471729490022173,0.7816224314960152,0.5664975866787652,0.6585365853658537,0.5323216054043032
finance_gb_v1,polish_bankruptcy_5year,21,catboost,gbweight,3546,1182,64,0.3810633340035565,0.0005697079977835529,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6854660908618482,0.9294456762749446,0.6867491852230408,0.9415188470066519,0.7890691919672599,0.5803866950311906,0.5609756097560976,0.7200000000000001
finance_gb_v1,polish_bankruptcy_5year,21,catboost,raw,3546,1182,64,0.3748486660042545,0.000568208000913728,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7032734098897522,0.9338691796008869,0.6750440794472663,0.9414301552106431,0.7832574474367142,0.5725946954723838,0.524390243902439,0.76
finance_gb_v1,polish_bankruptcy_5year,21,lightgbm,gbfeat,3546,1182,76,0.8764576670000679,0.0026729169985628687,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7560160005060502,0.937660753880266,0.7661471882906725,0.9510975609756097,0.8153052853627094,0.6443946397194407,0.5487804878048781,0.7191405065111073
finance_gb_v1,polish_bankruptcy_5year,21,lightgbm,gbweight,3546,1182,64,0.8639200420002453,0.003090999998676125,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7525235883286113,0.9378048780487805,0.755684617365332,0.9454434589800443,0.8337517917902341,0.6705103692079044,0.6341463414634146,0.5246211054044866
finance_gb_v1,polish_bankruptcy_5year,21,lightgbm,raw,3546,1182,64,0.8669934580029803,0.002492125000571832,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7522988333922143,0.9368070953436807,0.7605988973888559,0.9467073170731708,0.802222073489057,0.6233333008989216,0.5121951219512195,0.7000000000000001
finance_gb_v1,polish_bankruptcy_5year,21,xgboost,gbfeat,3546,1182,76,0.43848233300377615,0.0007140829984564334,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7450154021332545,0.9324833702882485,0.759534960104451,0.9546008869179602,0.8250835162136378,0.6587263954713978,0.5853658536585366,0.6172316074371338
finance_gb_v1,polish_bankruptcy_5year,21,xgboost,gbweight,3546,1182,64,0.4228849579958478,0.0007685000018682331,0.03230870900006266,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7473243919334215,0.9360864745011086,0.7510586351555176,0.9520177383592018,0.8319726393189933,0.6639606296632108,0.6829268292682927,0.4493408501148224
finance_gb_v1,polish_bankruptcy_5year,21,xgboost,raw,3546,1182,64,0.41936662499938393,0.0006932500036782585,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7405074368651421,0.9355543237250554,0.7551022500958351,0.9532483370288248,0.8225225225225226,0.6526480090429182,0.5853658536585366,0.61
finance_gb_v1,polish_bankruptcy_5year,42,catboost,gbfeat,3546,1182,76,0.39087620899954345,0.0006068749935366213,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7112821814185296,0.938059866962306,0.6657972566342484,0.9328381374722838,0.7752884573200158,0.5933960571120654,0.4268292682926829,0.8389228246956362
finance_gb_v1,polish_bankruptcy_5year,42,catboost,gbweight,3546,1182,64,0.37600887499866076,0.00046558300527976826,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.6808411519370551,0.9384368070953437,0.6704868522334485,0.9388470066518846,0.7745174548670725,0.5749168284836916,0.45121951219512196,0.8200000000000001
finance_gb_v1,polish_bankruptcy_5year,42,catboost,raw,3546,1182,64,0.37897199999861186,0.0006370840055751614,0.0,,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.671268745115009,0.9388913525498892,0.6617815090599924,0.9371175166297118,0.7626664881868683,0.5421543716721118,0.45121951219512196,0.78
finance_gb_v1,polish_bankruptcy_5year,42,lightgbm,gbfeat,3546,1182,76,0.8741921249966254,0.0026991659979103133,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7359416536173021,0.9451552106430156,0.7582975216867168,0.9425166297117517,0.8405575539568345,0.6932675778211259,0.5975609756097561,0.64
finance_gb_v1,polish_bankruptcy_5year,42,lightgbm,gbweight,3546,1182,64,0.8603337079985067,0.002714417001698166,0.03236225000000559,1.0,seeded stratified 60/20/20 within the 5-year forecasting-horizon task; horizons are not pooled,0.7388691517230219,0.9431596452328159,0.7688065452062516,0.9462860310421286,0.8433965672990063,0.6904107612704083,0.6463414634146342,0.56
