experiment_id,seed,budget,method,n_blocks,n_corrupt,n_groups,scenario,audit_cost,corruption_recall,detection_probability,time_to_first_detection,worst_case_miss_rate
cloud-auditing-v1-s21,21,250,gb_three_way,10000,100,2.0,clustered,250.0,0.023333333333333338,0.9,99.63333333333334,1.0
cloud-auditing-v1-s21,21,250,granular_ball,10000,100,2.0,clustered,250.0,0.02766666666666667,0.9333333333333333,85.53333333333333,0.9954999999999999
cloud-auditing-v1-s21,21,250,kmeans_group,10000,100,2.0,clustered,250.0,0.026000000000000002,0.8,107.63333333333334,1.0
cloud-auditing-v1-s21,21,250,risk_score,10000,100,,clustered,250.0,0.02566666666666667,0.9,99.26666666666667,1.0
cloud-auditing-v1-s21,21,250,tree_partition,10000,100,2.0,clustered,250.0,0.024000000000000007,0.9,108.26666666666667,1.0
cloud-auditing-v1-s21,21,250,uniform,10000,100,,clustered,250.0,0.025333333333333336,0.9666666666666667,92.2,0.99
cloud-auditing-v1-s21,21,250,weighted_random,10000,100,,clustered,250.0,0.020000000000000004,0.8666666666666667,98.1,1.0
cloud-auditing-v1-s42,42,50,anomaly_score,10000,100,,clustered,50.0,0.005333333333333334,0.4666666666666667,40.4,1.0
cloud-auditing-v1-s42,42,50,gb_center_only,10000,100,124.0,clustered,50.0,0.004333333333333333,0.36666666666666664,42.63333333333333,1.0
cloud-auditing-v1-s42,42,50,gb_three_way,10000,100,124.0,clustered,50.0,0.004666666666666667,0.43333333333333335,37.5,1.0
cloud-auditing-v1-s42,42,50,granular_ball,10000,100,124.0,clustered,50.0,0.004666666666666667,0.4,38.3,1.0
cloud-auditing-v1-s42,42,50,kmeans_group,10000,100,124.0,clustered,50.0,0.004666666666666667,0.3333333333333333,41.8,1.0
cloud-auditing-v1-s42,42,50,risk_score,10000,100,,clustered,50.0,0.006000000000000001,0.43333333333333335,36.6,1.0
cloud-auditing-v1-s42,42,50,tree_partition,10000,100,124.0,clustered,50.0,0.003333333333333333,0.3,43.96666666666667,1.0
cloud-auditing-v1-s42,42,50,uniform,10000,100,,clustered,50.0,0.004,0.4,42.166666666666664,1.0
cloud-auditing-v1-s42,42,50,weighted_random,10000,100,,clustered,50.0,0.005000000000000001,0.4666666666666667,39.733333333333334,1.0
cloud-auditing-v1-s42,42,100,anomaly_score,10000,100,,clustered,100.0,0.011000000000000001,0.6666666666666666,60.56666666666667,1.0
cloud-auditing-v1-s42,42,100,gb_center_only,10000,100,124.0,clustered,100.0,0.013000000000000003,0.8,57.96666666666667,1.0
cloud-auditing-v1-s42,42,100,gb_three_way,10000,100,124.0,clustered,100.0,0.011333333333333336,0.6666666666666666,59.1,1.0
cloud-auditing-v1-s42,42,100,granular_ball,10000,100,124.0,clustered,100.0,0.009000000000000003,0.5666666666666667,62.56666666666667,1.0
cloud-auditing-v1-s42,42,100,kmeans_group,10000,100,124.0,clustered,100.0,0.009666666666666667,0.7,61.6,1.0
cloud-auditing-v1-s42,42,100,risk_score,10000,100,,clustered,100.0,0.016333333333333335,1.0,51.266666666666666,0.99
cloud-auditing-v1-s42,42,100,tree_partition,10000,100,124.0,clustered,100.0,0.011333333333333336,0.7,59.93333333333333,1.0
cloud-auditing-v1-s42,42,100,uniform,10000,100,,clustered,100.0,0.006666666666666668,0.4666666666666667,78.66666666666667,1.0
cloud-auditing-v1-s42,42,100,weighted_random,10000,100,,clustered,100.0,0.008333333333333335,0.6,67.13333333333334,1.0
cloud-auditing-v1-s42,42,250,anomaly_score,10000,100,,clustered,250.0,0.02433333333333334,0.9,105.6,1.0
cloud-auditing-v1-s42,42,250,gb_center_only,10000,100,124.0,clustered,250.0,0.026666666666666675,0.9,100.96666666666667,1.0
cloud-auditing-v1-s42,42,250,gb_three_way,10000,100,124.0,clustered,250.0,0.02600000000000001,0.9333333333333333,93.16666666666667,0.9954999999999999
cloud-auditing-v1-s42,42,250,granular_ball,10000,100,124.0,clustered,250.0,0.029000000000000005,0.8666666666666667,84.46666666666667,1.0
cloud-auditing-v1-s42,42,250,kmeans_group,10000,100,124.0,clustered,250.0,0.02600000000000001,0.9666666666666667,82.0,0.99
cloud-auditing-v1-s42,42,250,risk_score,10000,100,,clustered,250.0,0.028000000000000004,0.9666666666666667,81.06666666666666,0.99
cloud-auditing-v1-s42,42,250,tree_partition,10000,100,124.0,clustered,250.0,0.024000000000000007,0.9666666666666667,71.7,0.99
cloud-auditing-v1-s42,42,250,uniform,10000,100,,clustered,250.0,0.026666666666666672,0.9666666666666667,82.96666666666667,0.99
cloud-auditing-v1-s42,42,250,weighted_random,10000,100,,clustered,250.0,0.028333333333333335,0.8333333333333334,101.26666666666667,1.0
cloud-auditing-v1-s2026,2026,50,anomaly_score,10000,100,,clustered,50.0,0.005333333333333334,0.43333333333333335,42.733333333333334,1.0
cloud-auditing-v1-s2026,2026,50,gb_center_only,10000,100,2.0,clustered,50.0,0.003,0.3,44.3,1.0
cloud-auditing-v1-s2026,2026,50,gb_three_way,10000,100,2.0,clustered,50.0,0.003333333333333333,0.26666666666666666,44.43333333333333,1.0
cloud-auditing-v1-s2026,2026,50,granular_ball,10000,100,2.0,clustered,50.0,0.005333333333333334,0.43333333333333335,39.53333333333333,1.0
cloud-auditing-v1-s2026,2026,50,kmeans_group,10000,100,2.0,clustered,50.0,0.004333333333333333,0.36666666666666664,42.7,1.0
cloud-auditing-v1-s2026,2026,50,risk_score,10000,100,,clustered,50.0,0.004666666666666667,0.36666666666666664,41.7,1.0
cloud-auditing-v1-s2026,2026,50,tree_partition,10000,100,2.0,clustered,50.0,0.004666666666666667,0.4,44.0,1.0
cloud-auditing-v1-s2026,2026,50,uniform,10000,100,,clustered,50.0,0.005333333333333334,0.43333333333333335,39.63333333333333,1.0
cloud-auditing-v1-s2026,2026,50,weighted_random,10000,100,,clustered,50.0,0.003666666666666666,0.3,44.46666666666667,1.0
cloud-auditing-v1-s2026,2026,100,anomaly_score,10000,100,,clustered,100.0,0.008666666666666666,0.6333333333333333,66.1,1.0
cloud-auditing-v1-s2026,2026,100,gb_center_only,10000,100,2.0,clustered,100.0,0.006666666666666667,0.4,82.26666666666667,1.0
cloud-auditing-v1-s2026,2026,100,gb_three_way,10000,100,2.0,clustered,100.0,0.012000000000000004,0.8,54.13333333333333,1.0
cloud-auditing-v1-s2026,2026,100,granular_ball,10000,100,2.0,clustered,100.0,0.008,0.5,72.63333333333334,1.0
cloud-auditing-v1-s2026,2026,100,kmeans_group,10000,100,2.0,clustered,100.0,0.010333333333333335,0.7,63.86666666666667,1.0
cloud-auditing-v1-s2026,2026,100,risk_score,10000,100,,clustered,100.0,0.011666666666666669,0.6666666666666666,55.333333333333336,1.0
cloud-auditing-v1-s2026,2026,100,tree_partition,10000,100,2.0,clustered,100.0,0.008333333333333333,0.6333333333333333,59.166666666666664,1.0
cloud-auditing-v1-s2026,2026,100,uniform,10000,100,,clustered,100.0,0.011666666666666667,0.7,60.53333333333333,1.0
cloud-auditing-v1-s2026,2026,100,weighted_random,10000,100,,clustered,100.0,0.008333333333333333,0.4666666666666667,75.26666666666667,1.0
cloud-auditing-v1-s2026,2026,250,anomaly_score,10000,100,,clustered,250.0,0.028666666666666674,0.9,84.06666666666666,1.0
cloud-auditing-v1-s2026,2026,250,gb_center_only,10000,100,2.0,clustered,250.0,0.023000000000000003,0.8,114.6,1.0
cloud-auditing-v1-s2026,2026,250,gb_three_way,10000,100,2.0,clustered,250.0,0.025666666666666674,0.9,92.03333333333333,1.0
cloud-auditing-v1-s2026,2026,250,granular_ball,10000,100,2.0,clustered,250.0,0.030000000000000006,0.9666666666666667,82.0,0.99
cloud-auditing-v1-s2026,2026,250,kmeans_group,10000,100,2.0,clustered,250.0,0.022000000000000006,0.8666666666666667,103.13333333333334,1.0
cloud-auditing-v1-s2026,2026,250,risk_score,10000,100,,clustered,250.0,0.020000000000000004,0.8666666666666667,96.13333333333334,1.0
cloud-auditing-v1-s2026,2026,250,tree_partition,10000,100,2.0,clustered,250.0,0.02066666666666667,0.8333333333333334,119.96666666666667,1.0
cloud-auditing-v1-s2026,2026,250,uniform,10000,100,,clustered,250.0,0.023000000000000007,0.8666666666666667,105.1,1.0
cloud-auditing-v1-s2026,2026,250,weighted_random,10000,100,,clustered,250.0,0.02600000000000001,0.9666666666666667,71.13333333333334,0.99
cloud-auditing-v1-s1,1,50,anomaly_score,10000,100,,cold_targeted,50.0,0.003333333333333333,0.26666666666666666,42.9,1.0
cloud-auditing-v1-s1,1,50,gb_center_only,10000,100,131.0,cold_targeted,50.0,0.006333333333333333,0.43333333333333335,39.56666666666667,1.0
cloud-auditing-v1-s1,1,50,gb_three_way,10000,100,131.0,cold_targeted,50.0,0.005,0.3333333333333333,41.766666666666666,1.0
cloud-auditing-v1-s1,1,50,granular_ball,10000,100,131.0,cold_targeted,50.0,0.007333333333333333,0.43333333333333335,39.6,1.0
cloud-auditing-v1-s1,1,50,kmeans_group,10000,100,131.0,cold_targeted,50.0,0.005333333333333334,0.4,36.4,1.0
cloud-auditing-v1-s1,1,50,risk_score,10000,100,,cold_targeted,50.0,0.009000000000000001,0.6333333333333333,31.3,1.0
cloud-auditing-v1-s1,1,50,tree_partition,10000,100,131.0,cold_targeted,50.0,0.004333333333333333,0.3333333333333333,42.7,1.0
cloud-auditing-v1-s1,1,50,uniform,10000,100,,cold_targeted,50.0,0.004,0.3333333333333333,41.03333333333333,1.0
cloud-auditing-v1-s1,1,50,weighted_random,10000,100,,cold_targeted,50.0,0.006333333333333334,0.5666666666666667,32.266666666666666,1.0
cloud-auditing-v1-s1,1,100,anomaly_score,10000,100,,cold_targeted,100.0,0.011666666666666665,0.6,65.6,1.0
cloud-auditing-v1-s1,1,100,gb_center_only,10000,100,131.0,cold_targeted,100.0,0.011000000000000001,0.7,55.43333333333333,1.0
cloud-auditing-v1-s1,1,100,gb_three_way,10000,100,131.0,cold_targeted,100.0,0.013000000000000005,0.7,52.36666666666667,1.0
cloud-auditing-v1-s1,1,100,granular_ball,10000,100,131.0,cold_targeted,100.0,0.013000000000000003,0.8,51.9,1.0
cloud-auditing-v1-s1,1,100,kmeans_group,10000,100,131.0,cold_targeted,100.0,0.014333333333333335,0.7666666666666667,56.03333333333333,1.0
cloud-auditing-v1-s1,1,100,risk_score,10000,100,,cold_targeted,100.0,0.013000000000000001,0.8,58.333333333333336,1.0
cloud-auditing-v1-s1,1,100,tree_partition,10000,100,131.0,cold_targeted,100.0,0.017000000000000005,0.8333333333333334,43.733333333333334,1.0
cloud-auditing-v1-s1,1,100,uniform,10000,100,,cold_targeted,100.0,0.008333333333333335,0.5666666666666667,68.66666666666667,1.0
cloud-auditing-v1-s1,1,100,weighted_random,10000,100,,cold_targeted,100.0,0.013000000000000001,0.8333333333333334,49.833333333333336,1.0
cloud-auditing-v1-s1,1,250,anomaly_score,10000,100,,cold_targeted,250.0,0.024666666666666674,0.9666666666666667,83.66666666666667,0.99
cloud-auditing-v1-s1,1,250,gb_center_only,10000,100,131.0,cold_targeted,250.0,0.02900000000000001,0.9333333333333333,92.6,0.9954999999999999
cloud-auditing-v1-s1,1,250,gb_three_way,10000,100,131.0,cold_targeted,250.0,0.03900000000000001,1.0,57.0,0.9854999999999999
cloud-auditing-v1-s1,1,250,granular_ball,10000,100,131.0,cold_targeted,250.0,0.029333333333333333,0.9333333333333333,71.86666666666666,0.9954999999999999
cloud-auditing-v1-s1,1,250,kmeans_group,10000,100,131.0,cold_targeted,250.0,0.03633333333333334,0.9666666666666667,57.8,0.9854999999999999
cloud-auditing-v1-s1,1,250,risk_score,10000,100,,cold_targeted,250.0,0.029000000000000005,1.0,89.13333333333334,0.99
cloud-auditing-v1-s1,1,250,tree_partition,10000,100,131.0,cold_targeted,250.0,0.031000000000000007,1.0,84.13333333333334,0.99
cloud-auditing-v1-s1,1,250,uniform,10000,100,,cold_targeted,250.0,0.026666666666666675,1.0,98.13333333333334,0.99
cloud-auditing-v1-s1,1,250,weighted_random,10000,100,,cold_targeted,250.0,0.03233333333333334,1.0,70.93333333333334,0.99
cloud-auditing-v1-s7,7,50,anomaly_score,10000,100,,cold_targeted,50.0,0.004333333333333332,0.36666666666666664,40.7,1.0
cloud-auditing-v1-s7,7,50,gb_center_only,10000,100,73.0,cold_targeted,50.0,0.006333333333333333,0.5,36.333333333333336,1.0
cloud-auditing-v1-s7,7,50,gb_three_way,10000,100,73.0,cold_targeted,50.0,0.008,0.5,36.1,1.0
cloud-auditing-v1-s7,7,50,granular_ball,10000,100,73.0,cold_targeted,50.0,0.006000000000000002,0.4666666666666667,38.333333333333336,1.0
cloud-auditing-v1-s7,7,50,kmeans_group,10000,100,73.0,cold_targeted,50.0,0.007333333333333334,0.5333333333333333,35.4,1.0
cloud-auditing-v1-s7,7,50,risk_score,10000,100,,cold_targeted,50.0,0.0026666666666666666,0.23333333333333334,43.766666666666666,1.0
cloud-auditing-v1-s7,7,50,tree_partition,10000,100,73.0,cold_targeted,50.0,0.006333333333333333,0.5333333333333333,35.233333333333334,1.0
cloud-auditing-v1-s7,7,50,uniform,10000,100,,cold_targeted,50.0,0.005333333333333334,0.4666666666666667,38.7,1.0
cloud-auditing-v1-s7,7,50,weighted_random,10000,100,,cold_targeted,50.0,0.005666666666666667,0.4666666666666667,36.733333333333334,1.0
cloud-auditing-v1-s7,7,100,anomaly_score,10000,100,,cold_targeted,100.0,0.008666666666666666,0.5666666666666667,66.83333333333333,1.0
cloud-auditing-v1-s7,7,100,gb_center_only,10000,100,73.0,cold_targeted,100.0,0.009333333333333334,0.6,69.0,1.0
cloud-auditing-v1-s7,7,100,gb_three_way,10000,100,73.0,cold_targeted,100.0,0.008000000000000002,0.6333333333333333,65.16666666666667,1.0
cloud-auditing-v1-s7,7,100,granular_ball,10000,100,73.0,cold_targeted,100.0,0.013333333333333334,0.8666666666666667,51.666666666666664,1.0
cloud-auditing-v1-s7,7,100,kmeans_group,10000,100,73.0,cold_targeted,100.0,0.013000000000000005,0.7666666666666667,48.06666666666667,1.0
cloud-auditing-v1-s7,7,100,risk_score,10000,100,,cold_targeted,100.0,0.010666666666666668,0.7333333333333333,62.53333333333333,1.0
cloud-auditing-v1-s7,7,100,tree_partition,10000,100,73.0,cold_targeted,100.0,0.014000000000000004,0.7666666666666667,56.166666666666664,1.0
cloud-auditing-v1-s7,7,100,uniform,10000,100,,cold_targeted,100.0,0.010333333333333335,0.7333333333333333,57.63333333333333,1.0
cloud-auditing-v1-s7,7,100,weighted_random,10000,100,,cold_targeted,100.0,0.011666666666666669,0.7,61.63333333333333,1.0
cloud-auditing-v1-s7,7,250,anomaly_score,10000,100,,cold_targeted,250.0,0.023000000000000003,0.9333333333333333,89.03333333333333,0.9954999999999999
cloud-auditing-v1-s7,7,250,gb_center_only,10000,100,73.0,cold_targeted,250.0,0.02966666666666667,1.0,59.2,0.99
cloud-auditing-v1-s7,7,250,gb_three_way,10000,100,73.0,cold_targeted,250.0,0.02833333333333334,1.0,76.96666666666667,0.99
cloud-auditing-v1-s7,7,250,granular_ball,10000,100,73.0,cold_targeted,250.0,0.02866666666666667,1.0,56.53333333333333,0.99
cloud-auditing-v1-s7,7,250,kmeans_group,10000,100,73.0,cold_targeted,250.0,0.027333333333333334,0.8666666666666667,89.96666666666667,1.0
cloud-auditing-v1-s7,7,250,risk_score,10000,100,,cold_targeted,250.0,0.027000000000000003,0.9333333333333333,89.0,0.9954999999999999
cloud-auditing-v1-s7,7,250,tree_partition,10000,100,73.0,cold_targeted,250.0,0.02966666666666667,0.9666666666666667,72.06666666666666,0.99
cloud-auditing-v1-s7,7,250,uniform,10000,100,,cold_targeted,250.0,0.024000000000000007,0.8666666666666667,101.3,1.0
cloud-auditing-v1-s7,7,250,weighted_random,10000,100,,cold_targeted,250.0,0.01966666666666667,0.8333333333333334,114.93333333333334,1.0
cloud-auditing-v1-s21,21,50,anomaly_score,10000,100,,cold_targeted,50.0,0.006333333333333335,0.5,35.36666666666667,1.0
cloud-auditing-v1-s21,21,50,gb_center_only,10000,100,2.0,cold_targeted,50.0,0.005666666666666667,0.43333333333333335,42.666666666666664,1.0
cloud-auditing-v1-s21,21,50,gb_three_way,10000,100,2.0,cold_targeted,50.0,0.007333333333333333,0.5,36.96666666666667,1.0
cloud-auditing-v1-s21,21,50,granular_ball,10000,100,2.0,cold_targeted,50.0,0.005333333333333334,0.4666666666666667,36.86666666666667,1.0
cloud-auditing-v1-s21,21,50,kmeans_group,10000,100,2.0,cold_targeted,50.0,0.007333333333333333,0.5333333333333333,29.966666666666665,1.0
cloud-auditing-v1-s21,21,50,risk_score,10000,100,,cold_targeted,50.0,0.006333333333333333,0.4666666666666667,38.9,1.0
cloud-auditing-v1-s21,21,50,tree_partition,10000,100,2.0,cold_targeted,50.0,0.005666666666666667,0.4666666666666667,40.233333333333334,1.0
cloud-auditing-v1-s21,21,50,uniform,10000,100,,cold_targeted,50.0,0.004,0.26666666666666666,43.2,1.0
cloud-auditing-v1-s21,21,50,weighted_random,10000,100,,cold_targeted,50.0,0.004,0.3333333333333333,45.4,1.0
cloud-auditing-v1-s21,21,100,anomaly_score,10000,100,,cold_targeted,100.0,0.014333333333333333,0.8,51.53333333333333,1.0
cloud-auditing-v1-s21,21,100,gb_center_only,10000,100,2.0,cold_targeted,100.0,0.009333333333333336,0.7333333333333333,61.7,1.0
cloud-auditing-v1-s21,21,100,gb_three_way,10000,100,2.0,cold_targeted,100.0,0.015333333333333336,0.7333333333333333,58.3,1.0
cloud-auditing-v1-s21,21,100,granular_ball,10000,100,2.0,cold_targeted,100.0,0.008333333333333335,0.5666666666666667,66.73333333333333,1.0
cloud-auditing-v1-s21,21,100,kmeans_group,10000,100,2.0,cold_targeted,100.0,0.012666666666666668,0.6333333333333333,60.56666666666667,1.0
cloud-auditing-v1-s21,21,100,risk_score,10000,100,,cold_targeted,100.0,0.011666666666666669,0.7,64.03333333333333,1.0
cloud-auditing-v1-s21,21,100,tree_partition,10000,100,2.0,cold_targeted,100.0,0.010000000000000002,0.7333333333333333,55.6,1.0
cloud-auditing-v1-s21,21,100,uniform,10000,100,,cold_targeted,100.0,0.011666666666666669,0.7,62.03333333333333,1.0
cloud-auditing-v1-s21,21,100,weighted_random,10000,100,,cold_targeted,100.0,0.013333333333333334,0.7333333333333333,50.6,1.0
cloud-auditing-v1-s21,21,250,anomaly_score,10000,100,,cold_targeted,250.0,0.027333333333333338,0.9666666666666667,72.3,0.99
cloud-auditing-v1-s21,21,250,gb_center_only,10000,100,2.0,cold_targeted,250.0,0.03233333333333334,0.9666666666666667,80.0,0.99
cloud-auditing-v1-s21,21,250,gb_three_way,10000,100,2.0,cold_targeted,250.0,0.03333333333333334,0.9666666666666667,66.63333333333334,0.99
cloud-auditing-v1-s21,21,250,granular_ball,10000,100,2.0,cold_targeted,250.0,0.024666666666666674,0.8666666666666667,82.4,1.0
cloud-auditing-v1-s21,21,250,kmeans_group,10000,100,2.0,cold_targeted,250.0,0.030666666666666672,0.9333333333333333,71.96666666666667,0.9954999999999999
cloud-auditing-v1-s21,21,250,risk_score,10000,100,,cold_targeted,250.0,0.02866666666666667,0.9333333333333333,86.6,0.9954999999999999
cloud-auditing-v1-s21,21,250,tree_partition,10000,100,2.0,cold_targeted,250.0,0.02966666666666667,0.9666666666666667,73.2,0.99
cloud-auditing-v1-s21,21,250,uniform,10000,100,,cold_targeted,250.0,0.025333333333333333,1.0,85.33333333333333,0.99
cloud-auditing-v1-s21,21,250,weighted_random,10000,100,,cold_targeted,250.0,0.026000000000000006,0.9333333333333333,72.7,0.9954999999999999
cloud-auditing-v1-s42,42,50,anomaly_score,10000,100,,cold_targeted,50.0,0.004333333333333333,0.3333333333333333,41.93333333333333,1.0
cloud-auditing-v1-s42,42,50,gb_center_only,10000,100,124.0,cold_targeted,50.0,0.005333333333333333,0.4666666666666667,37.233333333333334,1.0
cloud-auditing-v1-s42,42,50,gb_three_way,10000,100,124.0,cold_targeted,50.0,0.006666666666666667,0.4666666666666667,36.9,1.0
cloud-auditing-v1-s42,42,50,granular_ball,10000,100,124.0,cold_targeted,50.0,0.005333333333333334,0.5,41.4,1.0
cloud-auditing-v1-s42,42,50,kmeans_group,10000,100,124.0,cold_targeted,50.0,0.005666666666666666,0.3333333333333333,40.13333333333333,1.0
cloud-auditing-v1-s42,42,50,risk_score,10000,100,,cold_targeted,50.0,0.007,0.5666666666666667,33.96666666666667,1.0
cloud-auditing-v1-s42,42,50,tree_partition,10000,100,124.0,cold_targeted,50.0,0.003333333333333333,0.23333333333333334,44.6,1.0
cloud-auditing-v1-s42,42,50,uniform,10000,100,,cold_targeted,50.0,0.005666666666666668,0.4,37.666666666666664,1.0
cloud-auditing-v1-s42,42,50,weighted_random,10000,100,,cold_targeted,50.0,0.005333333333333334,0.43333333333333335,41.3,1.0
cloud-auditing-v1-s42,42,100,anomaly_score,10000,100,,cold_targeted,100.0,0.008666666666666666,0.5333333333333333,66.0,1.0
cloud-auditing-v1-s42,42,100,gb_center_only,10000,100,124.0,cold_targeted,100.0,0.006000000000000001,0.5,67.7,1.0
cloud-auditing-v1-s42,42,100,gb_three_way,10000,100,124.0,cold_targeted,100.0,0.011666666666666667,0.7333333333333333,55.2,1.0
cloud-auditing-v1-s42,42,100,granular_ball,10000,100,124.0,cold_targeted,100.0,0.011666666666666667,0.7333333333333333,59.6,1.0
cloud-auditing-v1-s42,42,100,kmeans_group,10000,100,124.0,cold_targeted,100.0,0.013333333333333334,0.7666666666666667,55.1,1.0
cloud-auditing-v1-s42,42,100,risk_score,10000,100,,cold_targeted,100.0,0.011666666666666669,0.6666666666666666,53.86666666666667,1.0
cloud-auditing-v1-s42,42,100,tree_partition,10000,100,124.0,cold_targeted,100.0,0.010666666666666668,0.6333333333333333,64.7,1.0
cloud-auditing-v1-s42,42,100,uniform,10000,100,,cold_targeted,100.0,0.008666666666666666,0.6666666666666666,61.7,1.0
cloud-auditing-v1-s42,42,100,weighted_random,10000,100,,cold_targeted,100.0,0.012333333333333335,0.7,60.3,1.0
cloud-auditing-v1-s42,42,250,anomaly_score,10000,100,,cold_targeted,250.0,0.020000000000000004,0.8,104.1,1.0
cloud-auditing-v1-s42,42,250,gb_center_only,10000,100,124.0,cold_targeted,250.0,0.02800000000000001,0.9333333333333333,86.8,0.9954999999999999
cloud-auditing-v1-s42,42,250,gb_three_way,10000,100,124.0,cold_targeted,250.0,0.03300000000000001,1.0,66.1,0.99
cloud-auditing-v1-s42,42,250,granular_ball,10000,100,124.0,cold_targeted,250.0,0.025666666666666667,0.9,93.56666666666666,1.0
cloud-auditing-v1-s42,42,250,kmeans_group,10000,100,124.0,cold_targeted,250.0,0.02700000000000001,0.9333333333333333,73.63333333333334,0.9954999999999999
cloud-auditing-v1-s42,42,250,risk_score,10000,100,,cold_targeted,250.0,0.027000000000000003,0.9,93.16666666666667,1.0
cloud-auditing-v1-s42,42,250,tree_partition,10000,100,124.0,cold_targeted,250.0,0.024666666666666674,0.9666666666666667,78.03333333333333,0.99
cloud-auditing-v1-s42,42,250,uniform,10000,100,,cold_targeted,250.0,0.023333333333333338,0.9333333333333333,99.7,0.9954999999999999
cloud-auditing-v1-s42,42,250,weighted_random,10000,100,,cold_targeted,250.0,0.030666666666666672,0.9666666666666667,59.93333333333333,0.99
cloud-auditing-v1-s2026,2026,50,anomaly_score,10000,100,,cold_targeted,50.0,0.005666666666666667,0.4,38.333333333333336,1.0
cloud-auditing-v1-s2026,2026,50,gb_center_only,10000,100,2.0,cold_targeted,50.0,0.005333333333333333,0.4,37.166666666666664,1.0
cloud-auditing-v1-s2026,2026,50,gb_three_way,10000,100,2.0,cold_targeted,50.0,0.004666666666666667,0.36666666666666664,38.13333333333333,1.0
cloud-auditing-v1-s2026,2026,50,granular_ball,10000,100,2.0,cold_targeted,50.0,0.005666666666666666,0.4,37.6,1.0
cloud-auditing-v1-s2026,2026,50,kmeans_group,10000,100,2.0,cold_targeted,50.0,0.004333333333333333,0.4,42.36666666666667,1.0
cloud-auditing-v1-s2026,2026,50,risk_score,10000,100,,cold_targeted,50.0,0.0036666666666666666,0.3333333333333333,41.3,1.0
cloud-auditing-v1-s2026,2026,50,tree_partition,10000,100,2.0,cold_targeted,50.0,0.005,0.3,39.86666666666667,1.0
cloud-auditing-v1-s2026,2026,50,uniform,10000,100,,cold_targeted,50.0,0.006000000000000001,0.4,44.13333333333333,1.0
cloud-auditing-v1-s2026,2026,50,weighted_random,10000,100,,cold_targeted,50.0,0.004666666666666667,0.4,40.166666666666664,1.0
cloud-auditing-v1-s2026,2026,100,anomaly_score,10000,100,,cold_targeted,100.0,0.009666666666666669,0.6666666666666666,61.266666666666666,1.0
cloud-auditing-v1-s2026,2026,100,gb_center_only,10000,100,2.0,cold_targeted,100.0,0.012000000000000004,0.8333333333333334,57.833333333333336,1.0
cloud-auditing-v1-s2026,2026,100,gb_three_way,10000,100,2.0,cold_targeted,100.0,0.013333333333333336,0.7,58.86666666666667,1.0
cloud-auditing-v1-s2026,2026,100,granular_ball,10000,100,2.0,cold_targeted,100.0,0.014333333333333333,0.7,56.13333333333333,1.0
cloud-auditing-v1-s2026,2026,100,kmeans_group,10000,100,2.0,cold_targeted,100.0,0.011666666666666667,0.7,57.63333333333333,1.0
cloud-auditing-v1-s2026,2026,100,risk_score,10000,100,,cold_targeted,100.0,0.009333333333333334,0.6,74.1,1.0
cloud-auditing-v1-s2026,2026,100,tree_partition,10000,100,2.0,cold_targeted,100.0,0.010666666666666668,0.5666666666666667,72.16666666666667,1.0
cloud-auditing-v1-s2026,2026,100,uniform,10000,100,,cold_targeted,100.0,0.010333333333333335,0.7,63.56666666666667,1.0
cloud-auditing-v1-s2026,2026,100,weighted_random,10000,100,,cold_targeted,100.0,0.015333333333333336,0.8333333333333334,51.86666666666667,1.0
cloud-auditing-v1-s2026,2026,250,anomaly_score,10000,100,,cold_targeted,250.0,0.02533333333333334,0.9333333333333333,83.93333333333334,0.9954999999999999
cloud-auditing-v1-s2026,2026,250,gb_center_only,10000,100,2.0,cold_targeted,250.0,0.02966666666666667,1.0,71.4,0.99
cloud-auditing-v1-s2026,2026,250,gb_three_way,10000,100,2.0,cold_targeted,250.0,0.03433333333333334,1.0,60.833333333333336,0.99
cloud-auditing-v1-s2026,2026,250,granular_ball,10000,100,2.0,cold_targeted,250.0,0.02900000000000001,0.9666666666666667,75.56666666666666,0.99
cloud-auditing-v1-s2026,2026,250,kmeans_group,10000,100,2.0,cold_targeted,250.0,0.029333333333333336,0.9666666666666667,75.06666666666666,0.99
cloud-auditing-v1-s2026,2026,250,risk_score,10000,100,,cold_targeted,250.0,0.02766666666666667,0.9666666666666667,89.7,0.99
cloud-auditing-v1-s2026,2026,250,tree_partition,10000,100,2.0,cold_targeted,250.0,0.026333333333333334,0.8666666666666667,81.6,1.0
cloud-auditing-v1-s2026,2026,250,uniform,10000,100,,cold_targeted,250.0,0.022666666666666672,0.9666666666666667,84.03333333333333,0.99
cloud-auditing-v1-s2026,2026,250,weighted_random,10000,100,,cold_targeted,250.0,0.028000000000000004,0.9,92.66666666666667,1.0
cloud-auditing-v1-s1,1,50,anomaly_score,10000,100,,hot_targeted,50.0,0.005000000000000001,0.4666666666666667,39.06666666666667,1.0
cloud-auditing-v1-s1,1,50,gb_center_only,10000,100,131.0,hot_targeted,50.0,0.007666666666666666,0.5,35.833333333333336,1.0
cloud-auditing-v1-s1,1,50,gb_three_way,10000,100,131.0,hot_targeted,50.0,0.005000000000000001,0.3333333333333333,41.166666666666664,1.0
cloud-auditing-v1-s1,1,50,granular_ball,10000,100,131.0,hot_targeted,50.0,0.005000000000000001,0.36666666666666664,40.46666666666667,1.0
