source_dataset_id,task_id,parent_dataset,outer_seed,shadow_release_count,target_release_id,attack_protocol,method,release,attack,threshold,candidate_pool_size,negative_count,number_of_balls,small_ball_ratio,loader_note,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5711277777777778,0.5765366034082844,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5249472222222222,0.5476769829519103,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5603486111111111,0.5697025314715807,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5382777777777777,0.5491634241217058,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5644680555555555,0.560616639235178,0.03666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.553476388888889,0.5574628935361198,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5683958333333333,0.5619040834627335,0.01,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5747319444444444,0.572774620851754,0.02666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5522569444444445,0.5553620310069642,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5787916666666666,0.568313323136035,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5689236111111111,0.5593254050515817,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5448472222222223,0.541445929349111,0.015,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,34,0.23529411764705882,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.542325,0.5587348007862771,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,34,0.23529411764705882,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5384583333333334,0.5518288913487874,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,34,0.08823529411764706,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5380722222222223,0.5616808945971572,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,34,0.08823529411764706,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5757083333333333,0.5765920865427474,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,32,0.25,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5496472222222223,0.5483089657959583,0.011666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,32,0.25,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5388291666666667,0.5413242233808194,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,32,0.15625,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5495472222222222,0.5463690102241958,0.008333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,32,0.15625,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5455291666666666,0.5583636468519025,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5741375,0.5780742077420329,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5385527777777778,0.5472105283677678,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5673819444444445,0.5742543287830326,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5629458333333334,0.5706105442760965,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5674569444444444,0.5573382687478162,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5879902777777777,0.5908978656719015,0.03666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5659763888888889,0.5635260701832656,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5854805555555556,0.5845140373169777,0.045,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5435513888888889,0.5492207484137102,0.02666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5621319444444445,0.5610316247478317,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5656763888888888,0.5582515846224138,0.015,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,35,0.2571428571428571,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5504027777777778,0.5537703664201865,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,34,0.23529411764705882,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5467111111111111,0.5679836074970003,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,34,0.23529411764705882,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5354194444444444,0.5637470710914289,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,34,0.08823529411764706,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5409611111111111,0.5656334055910324,0.035,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,34,0.08823529411764706,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.6015861111111112,0.603233005100653,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,32,0.25,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5504277777777778,0.5513709636050753,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,32,0.25,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5521972222222222,0.5575673775789614,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,32,0.15625,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.548875,0.5476517324516832,0.011666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,32,0.15625,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5577861111111111,0.57180028141817,0.03166666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5687277777777777,0.5771290790629147,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,35,0.3142857142857143,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5319097222222222,0.5518402942168978,0.05333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5588930555555556,0.5611979997461355,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,35,0.22857142857142856,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5635430555555556,0.5701863517827472,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5680069444444444,0.5618754197939548,0.02666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.99,1200,600,32,0.3125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5880972222222223,0.5906793796289161,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,logistic,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5622458333333333,0.561620167975248,0.015,
uci-51,uci-51_labeled_train_validation,uci-51,1,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_3,random_forest,0.99,1200,600,32,0.28125,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5873180555555555,0.5840532822761744,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5467222222222222,0.548687203266211,0.01,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5322430555555556,0.5350425912895636,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.55205,0.5506493111024545,0.006666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5293583333333334,0.5490122882879371,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,21,0.47619047619047616,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5148861111111112,0.5267391656127822,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.9,1200,600,21,0.47619047619047616,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.4995847222222223,0.5237778386682909,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.9,1200,600,21,0.2857142857142857,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5391527777777778,0.551300938518496,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.9,1200,600,21,0.2857142857142857,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5159819444444445,0.5270832029998793,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5649888888888889,0.5822676488297318,0.058333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5340111111111111,0.5489914862449886,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5727777777777777,0.5765655635905509,0.016666666666666666,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5429972222222222,0.5480588830189705,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.527075,0.5288208597668986,0.018333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5429833333333333,0.5419591233641994,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5278027777777778,0.5379145803198611,0.011666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5552458333333333,0.5495908234063435,0.025,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,logistic,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5458472222222222,0.5774724985019897,0.045,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_1,random_forest,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5143194444444444,0.5383834314406835,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,logistic,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5427277777777778,0.5751904605862437,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_1,random_forest,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5487763888888889,0.5503760984161266,0.041666666666666664,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5556388888888889,0.5553472751108306,0.01,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5589555555555555,0.5679321251019411,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.558425,0.5594453624527086,0.013333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5585763888888888,0.5671774182849509,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.9,1200,600,21,0.47619047619047616,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5070555555555556,0.5230383837726877,0.03,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.9,1200,600,21,0.47619047619047616,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5236166666666667,0.537284738791155,0.03333333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.9,1200,600,21,0.2857142857142857,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5403083333333334,0.5534049899257527,0.021666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,1,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.9,1200,600,21,0.2857142857142857,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5089874999999999,0.5292690499858282,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5561777777777778,0.5795613091632708,0.065,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5795694444444445,0.5896834583001875,0.04833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5786166666666667,0.5831958472944441,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,2,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.9,1200,600,31,0.1935483870967742,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5547986111111112,0.5685740725053574,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5382777777777777,0.5403525085956091,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5495833333333333,0.5492204441392238,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5285,0.5368796707332126,0.02,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,3,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.9,1200,600,19,0.21052631578947367,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5417694444444444,0.5520936889863644,0.03833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,logistic,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5713166666666667,0.5945179416185288,0.04833333333333333,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,granular_ball,release_2,random_forest,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5668194444444445,0.5812359790167398,0.04666666666666667,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,logistic,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5452694444444445,0.5720769786622315,0.028333333333333332,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,4,real_independent_shadow_target_cross_release,matched_kmeans,release_2,random_forest,0.9,1200,600,33,0.24242424242424243,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5680805555555556,0.571299022895978,0.04,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,logistic,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5558749999999999,0.5605387383920878,0.023333333333333334,
uci-51,uci-51_labeled_train_validation,uci-51,7,6,0,real_independent_shadow_target_cross_release,granular_ball,release_3,random_forest,0.9,1200,600,33,0.18181818181818182,"official UCI ad.data; all 1,558 documented numeric fields retained; '?' is unknown and handled only by per-scope median imputation",0.5833555555555556,0.5845678243340076,0.035,
