source_dataset_id,task_id,parent_dataset,outer_seed,shadow_release_count,target_release_id,attack_protocol,method,release,attack,threshold,candidate_pool_size,negative_count,reference_group_count,shadow_group_count,target_group_count,number_of_balls,small_ball_ratio,loader_note,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7063300970873787,0.7113103225234022,0.27184466019417475,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6666019417475728,0.6585888325567452,0.2815533980582524,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7069514563106797,0.7161575733936693,0.2912621359223301,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7149902912621359,0.6698813445690789,0.2912621359223301,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6653980582524271,0.6700187679888518,0.23300970873786409,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6838058252427185,0.6940421672089754,0.32038834951456313,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.678368932038835,0.6865903947875576,0.2524271844660194,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7282718446601942,0.7359259699021728,0.30097087378640774,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6987184466019418,0.7003489196269046,0.17475728155339806,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.99,228,125,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.744,0.7086886948968124,0.3300970873786408,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6897864077669903,0.6978562945372185,0.2621359223300971,
uci-253,micromass_pure_species,MicroMass,1,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.99,228,125,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6955728155339805,0.7020374337674827,0.3106796116504854,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7522656249999999,0.7504055457665572,0.31,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.752421875,0.746834389742002,0.35,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.761640625,0.7577483751124311,0.35,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7226953125,0.7179630606401183,0.35,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.721640625,0.7098912295564126,0.28,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.782109375,0.7736089621862121,0.37,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7165625,0.7084813928587665,0.28,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7321484375,0.7400238524866644,0.34,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7634375,0.7414459707899019,0.13,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.796640625,0.7864652240471148,0.38,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.73265625,0.719056302485857,0.17,
uci-253,micromass_pure_species,MicroMass,1,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.99,228,128,44,81,88,35,0.9714285714285714,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.746484375,0.741047126393769,0.35,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7411918895998767,0.7601717710525023,0.28440366972477066,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7303985814509291,0.7462716154742757,0.25688073394495414,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7103538663171691,0.7307261829317608,0.25688073394495414,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7006398889831162,0.71902177209995,0.30275229357798167,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6867627785058978,0.7005490214713697,0.22018348623853212,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7596561560403978,0.7671375024341944,0.3119266055045872,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6866856834476911,0.70494049511321,0.22935779816513763,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7716058900624471,0.7737896378496363,0.29357798165137616,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7167527561483309,0.7374766075632606,0.28440366972477066,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7335209313083032,0.7460515087864414,0.3211009174311927,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.702721455554699,0.7268026423143948,0.26605504587155965,
uci-253,micromass_pure_species,MicroMass,1,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.99,228,119,44,81,88,33,0.9696969696969697,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7688690154961066,0.7730077920910483,0.30275229357798167,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7070216049382716,0.7170000849023797,0.18518518518518517,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6741126543209877,0.6881701586244725,0.2777777777777778,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7000771604938272,0.7101807441027889,0.18518518518518517,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7391975308641976,0.7489966859389815,0.26851851851851855,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6808641975308642,0.6948596247444035,0.2037037037037037,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7251929012345679,0.732791244433105,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6618827160493828,0.6754274646509746,0.19444444444444445,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.761033950617284,0.762695387348041,0.2962962962962963,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6599537037037038,0.6703716786374123,0.09259259259259259,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7237268518518518,0.7286367683609951,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6587962962962963,0.6745714883815194,0.1111111111111111,
uci-253,micromass_pure_species,MicroMass,1,6,4,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.99,228,120,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7489583333333333,0.7468680922472405,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7131123058542413,0.7103333078942512,0.12962962962962962,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7216248506571087,0.7122145426229172,0.23148148148148148,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7161738351254481,0.7175332917967496,0.17592592592592593,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7773297491039426,0.745935597441943,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6980286738351256,0.7045562777548142,0.23148148148148148,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.757989844683393,0.7390505361471105,0.3333333333333333,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6727897252090801,0.6812320293434402,0.2037037037037037,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7794205495818398,0.7500712009721152,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6665173237753883,0.6368858190442792,0.046296296296296294,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.9,232,124,44,81,88,31,0.9354838709677419,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7678838112305854,0.7563388149029373,0.37037037037037035,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6500149342891278,0.639115295102908,0.06481481481481481,
uci-253,micromass_pure_species,MicroMass,7,6,0,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.9,232,124,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7327882317801673,0.7064019332737145,0.28703703703703703,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7137123745819398,0.7514719612615934,0.2905982905982906,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6557041991824601,0.6580114931278529,0.1794871794871795,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6678558156819027,0.7098149550524839,0.19658119658119658,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6813080639167596,0.6704993609823233,0.23931623931623933,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.694314381270903,0.7303185384471381,0.24786324786324787,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6936826458565589,0.7025866838477652,0.24786324786324787,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6586399108138239,0.7109932515618849,0.2222222222222222,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7148272017837235,0.7212423674456849,0.26495726495726496,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6692679301374954,0.7069200245506013,0.1282051282051282,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.9,232,115,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7210330732069863,0.7198698696878022,0.23931623931623933,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6666666666666666,0.7105641098096542,0.1794871794871795,
uci-253,micromass_pure_species,MicroMass,7,6,1,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.9,232,115,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.702118171683389,0.6893457023785854,0.23931623931623933,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7138822829964329,0.7619735233079956,0.3448275862068966,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6400490487514864,0.6523290895055206,0.23275862068965517,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6752378121284186,0.7306856009233855,0.2413793103448276,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,random_forest,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.633583531510107,0.6635274599083998,0.2413793103448276,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,logistic,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6634215219976218,0.7117779682339341,0.2672413793103448,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_2,random_forest,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7298974435196195,0.7391670874071249,0.3275862068965517,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,logistic,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6125891795481571,0.6866378587150812,0.23275862068965517,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_2,random_forest,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.651865338882283,0.6673394102509679,0.2413793103448276,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,logistic,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6464774078478003,0.6783112575715357,0.06896551724137931,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_3,random_forest,0.9,232,116,44,81,88,32,0.875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7361771700356717,0.7424881305849775,0.3706896551724138,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,logistic,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6515309155766944,0.6818690925539569,0.07758620689655173,
uci-253,micromass_pure_species,MicroMass,7,6,2,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_3,random_forest,0.9,232,116,44,81,88,32,0.96875,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6428730677764566,0.6493432504601184,0.2413793103448276,
uci-253,micromass_pure_species,MicroMass,7,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,logistic,0.9,232,127,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.7271841019872516,0.7405746505665949,0.3238095238095238,
uci-253,micromass_pure_species,MicroMass,7,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,granular_ball,release_1,random_forest,0.9,232,127,44,81,88,31,0.9032258064516129,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.644169478815148,0.6109416332423957,0.21904761904761905,
uci-253,micromass_pure_species,MicroMass,7,6,3,real_strain_disjoint_reference_shadow_target_and_membership_cross_release,matched_kmeans,release_1,logistic,0.9,232,127,44,81,88,31,0.967741935483871,official UCI pure-reference spectra only; species target with bacterial-strain groups; mixture spectra excluded,0.6413198350206223,0.6637128409394417,0.24761904761904763,
