dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
sonar,UCI id=151 via ucimlrepo,7,0.95,release_3,matched_kmeans,random_forest,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.8977903106508875,0.8859312111611621,0.16346153846153846,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_1,granular_ball,logistic,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.8568786982248521,0.866208449358496,0.3557692307692308,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_1,granular_ball,random_forest,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.7924371301775147,0.799755220049885,0.2403846153846154,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_1,matched_kmeans,logistic,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.8871116863905325,0.8859177115212611,0.28846153846153844,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_1,matched_kmeans,random_forest,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.8731508875739645,0.8509787698271307,0.125,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_2,granular_ball,logistic,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.909116124260355,0.8996811603294889,0.28846153846153844,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_2,granular_ball,random_forest,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.8907174556213017,0.8574677543842092,0.125,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_2,matched_kmeans,logistic,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.9085613905325444,0.9060003755773338,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_2,matched_kmeans,random_forest,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.9076368343195267,0.8981685825720367,0.2692307692307692,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_3,granular_ball,logistic,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.8993158284023669,0.8814166365330979,0.19230769230769232,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_3,granular_ball,random_forest,208,60,2,45,2.311111111111111,2.0,1,6,21,0.6888888888888889,0.8888888888888888,1.9871354089669777,1.5693413856998513,0.9444444444444444,1.0,1.0,1.0,0.8927514792899408,0.8518053694563908,0.09615384615384616,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_3,matched_kmeans,logistic,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.892659023668639,0.889597104453331,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,7,0.99,release_3,matched_kmeans,random_forest,208,60,2,45,2.311111111111111,2.0,1,10,21,0.6666666666666666,0.9333333333333333,1.7774443639626072,2.194820398669795,0.9636507936507936,1.0,1.0,1.0,0.8977903106508875,0.8859312111611621,0.16346153846153846,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_1,granular_ball,logistic,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.7371486686390533,0.7687600594204986,0.21153846153846154,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_1,granular_ball,random_forest,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.7217085798816567,0.7150375944782071,0.09615384615384616,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_1,matched_kmeans,logistic,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.740477071005917,0.7425186825353353,0.17307692307692307,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_1,matched_kmeans,random_forest,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.7408468934911243,0.6928447872215366,0.11538461538461539,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_2,granular_ball,logistic,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.729382396449704,0.7634382713879933,0.17307692307692307,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_2,granular_ball,random_forest,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.7279955621301775,0.7088913375930559,0.0673076923076923,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_2,matched_kmeans,logistic,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.7455621301775147,0.7147207030346048,0.028846153846153848,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_2,matched_kmeans,random_forest,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.780417899408284,0.7542057031728635,0.08653846153846154,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_3,granular_ball,logistic,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.7242048816568047,0.768071855570646,0.22115384615384615,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_3,granular_ball,random_forest,208,60,2,22,4.7272727272727275,2.0,1,26,7,0.5454545454545454,0.7727272727272727,3.074791746557122,3.940439503603545,0.8374000999000999,0.8541666666666667,0.7637362637362637,1.0,0.7263313609467456,0.7129772519461507,0.10576923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_3,matched_kmeans,logistic,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.7392751479289941,0.7144914245266667,0.057692307692307696,nan
sonar,UCI id=151 via ucimlrepo,21,0.7,release_3,matched_kmeans,random_forest,208,60,2,22,4.7272727272727275,3.5,1,22,5,0.45454545454545453,0.6363636363636364,3.3831087419316273,3.9754109611972135,0.9011478420569329,1.0,0.8083333333333333,1.0,0.7832840236686391,0.7625018122189198,0.11538461538461539,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_1,granular_ball,logistic,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.8114829881656804,0.8307896863119153,0.2692307692307692,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_1,granular_ball,random_forest,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.7957655325443787,0.8036966113641331,0.1346153846153846,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_1,matched_kmeans,logistic,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.7954881656804733,0.8065681871890027,0.25,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_1,matched_kmeans,random_forest,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.7733912721893491,0.7815826592360405,0.11538461538461539,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_2,granular_ball,logistic,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.8132396449704141,0.8309032698566639,0.34615384615384615,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_2,granular_ball,random_forest,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.7941013313609467,0.8019615896396686,0.23076923076923078,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_2,matched_kmeans,logistic,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.783284023668639,0.7397244611696607,0.0,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_2,matched_kmeans,random_forest,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.8207285502958579,0.8083738563298819,0.15384615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_3,granular_ball,logistic,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.8043639053254438,0.8279670475829162,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_3,granular_ball,random_forest,208,60,2,31,3.3548387096774195,2.0,1,15,10,0.6129032258064516,0.8064516129032258,2.7416092889863584,3.5347951939621596,0.8754480286738352,1.0,0.8166666666666667,1.0,0.7840236686390534,0.7951637722012135,0.25961538461538464,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_3,matched_kmeans,logistic,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.7817122781065089,0.7440404618162599,0.0,nan
sonar,UCI id=151 via ucimlrepo,21,0.8,release_3,matched_kmeans,random_forest,208,60,2,31,3.3548387096774195,2.0,1,20,10,0.5483870967741935,0.8709677419354839,2.59560811094281,3.2193245645012976,0.9048387096774195,1.0,0.875,1.0,0.826460798816568,0.8075182659168227,0.20192307692307693,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_1,granular_ball,logistic,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.8785133136094674,0.8810005549080647,0.2980769230769231,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_1,granular_ball,random_forest,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.8609929733727811,0.8416074748008,0.14423076923076922,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_1,matched_kmeans,logistic,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8661242603550297,0.8696762017251006,0.375,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_1,matched_kmeans,random_forest,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8359837278106509,0.8257424963948348,0.25,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_2,granular_ball,logistic,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.8893306213017751,0.8867312062331426,0.27884615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_2,granular_ball,random_forest,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.8786982248520709,0.8703410499527162,0.21153846153846154,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_2,matched_kmeans,logistic,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8836908284023668,0.8773726131566373,0.3557692307692308,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_2,matched_kmeans,random_forest,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8738905325443788,0.8648571800355946,0.28846153846153844,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_3,granular_ball,logistic,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.891457100591716,0.8961294971778475,0.33653846153846156,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_3,granular_ball,random_forest,208,60,2,44,2.3636363636363638,2.0,1,15,17,0.75,0.9545454545454546,2.197376092362238,2.558945880896304,0.9075757575757577,1.0,1.0,1.0,0.8738905325443787,0.8582463065132706,0.125,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_3,matched_kmeans,logistic,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8913646449704142,0.8880294957863053,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,21,0.9,release_3,matched_kmeans,random_forest,208,60,2,44,2.3636363636363638,1.5,1,9,22,0.6818181818181818,0.8863636363636364,1.6564096385497,0.695740031460546,0.9393939393939393,1.0,1.0,1.0,0.8801775147928993,0.8721434430461719,0.3076923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_1,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8943232248520709,0.8932600913192263,0.3076923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_1,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8652921597633136,0.8335278334610241,0.10576923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_1,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8820266272189349,0.8815061489930616,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_1,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8525332840236686,0.8407202823537077,0.25,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_2,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.907082100591716,0.9020464220361828,0.27884615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_2,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8952477810650887,0.8758333660551059,0.18269230769230768,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_2,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.897189349112426,0.8880047025411195,0.3557692307692308,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_2,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8984837278106509,0.8859208258230866,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_3,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.9044008875739644,0.9037801899460476,0.33653846153846156,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_3,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8974667159763314,0.8812748962993137,0.15384615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_3,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.9013498520710059,0.896195311241419,0.28846153846153844,nan
sonar,UCI id=151 via ucimlrepo,21,0.95,release_3,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8990384615384616,0.8863229826278611,0.25,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_1,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8943232248520709,0.8932600913192263,0.3076923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_1,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8652921597633136,0.8335278334610241,0.10576923076923077,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_1,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8820266272189349,0.8815061489930616,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_1,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8525332840236686,0.8407202823537077,0.25,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_2,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.907082100591716,0.9020464220361828,0.27884615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_2,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8952477810650887,0.8758333660551059,0.18269230769230768,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_2,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.897189349112426,0.8880047025411195,0.3557692307692308,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_2,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8984837278106509,0.8859208258230866,0.3173076923076923,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_3,granular_ball,logistic,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.9044008875739644,0.9037801899460476,0.33653846153846156,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_3,granular_ball,random_forest,208,60,2,47,2.2127659574468086,2.0,1,10,18,0.7659574468085106,0.9574468085106383,2.1030478924670915,2.535161363636366,0.9148936170212766,1.0,1.0,1.0,0.8974667159763314,0.8812748962993137,0.15384615384615385,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_3,matched_kmeans,logistic,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.9013498520710059,0.896195311241419,0.28846153846153844,nan
sonar,UCI id=151 via ucimlrepo,21,0.99,release_3,matched_kmeans,random_forest,208,60,2,47,2.2127659574468086,1.0,1,9,25,0.7021276595744681,0.9148936170212766,1.495339180326478,0.0,0.9453900709219858,1.0,1.0,1.0,0.8990384615384616,0.8863229826278611,0.25,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_1,granular_ball,logistic,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.7635909763313609,0.7751669871134824,0.17307692307692307,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_1,granular_ball,random_forest,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.6940643491124261,0.6679840376741344,0.019230769230769232,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_1,matched_kmeans,logistic,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.7885539940828402,0.7916069172136335,0.19230769230769232,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_1,matched_kmeans,random_forest,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.717917899408284,0.7246189538579777,0.09615384615384616,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_2,granular_ball,logistic,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.7630362426035503,0.7662113180876143,0.20192307692307693,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_2,granular_ball,random_forest,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.7383505917159764,0.6748912100772433,0.0,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_2,matched_kmeans,logistic,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.78125,0.7891158857452373,0.18269230769230768,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_2,matched_kmeans,random_forest,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.7205991124260356,0.7240781231403786,0.07692307692307693,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_3,granular_ball,logistic,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.7513868343195267,0.7627703258199698,0.16346153846153846,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_3,granular_ball,random_forest,208,60,2,16,6.5,2.5,1,25,3,0.5,0.625,3.6496796689254407,3.594810768556486,0.8005620421245422,0.7646153846153847,0.7127976190476191,1.0,0.737241124260355,0.6704650318686419,0.009615384615384616,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_3,matched_kmeans,logistic,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.7818047337278107,0.7926166818732263,0.21153846153846154,nan
sonar,UCI id=151 via ucimlrepo,42,0.7,release_3,matched_kmeans,random_forest,208,60,2,16,6.5,4.0,1,19,2,0.1875,0.5625,4.268098487436914,4.778931866807447,0.8463193878489931,1.0,0.7017045454545454,1.0,0.739737426035503,0.7262542696847192,0.057692307692307696,nan
sonar,UCI id=151 via ucimlrepo,42,0.8,release_1,granular_ball,logistic,208,60,2,31,3.3548387096774195,2.0,1,11,9,0.6129032258064516,0.7741935483870968,2.8434949368371423,2.7445273940943395,0.9033142484755388,1.0,0.8571428571428571,1.0,0.8458764792899408,0.8717743544915079,0.3269230769230769,nan
sonar,UCI id=151 via ucimlrepo,42,0.8,release_1,granular_ball,random_forest,208,60,2,31,3.3548387096774195,2.0,1,11,9,0.6129032258064516,0.7741935483870968,2.8434949368371423,2.7445273940943395,0.9033142484755388,1.0,0.8571428571428571,1.0,0.8579881656804733,0.8516463053540573,0.27884615384615385,nan
sonar,UCI id=151 via ucimlrepo,42,0.8,release_1,matched_kmeans,logistic,208,60,2,31,3.3548387096774195,2.0,1,10,11,0.5483870967741935,0.7741935483870968,2.556308548935405,3.4501919458372505,0.961136712749616,1.0,1.0,1.0,0.8676960059171598,0.8754428243583204,0.3942307692307692,nan
sonar,UCI id=151 via ucimlrepo,42,0.8,release_1,matched_kmeans,random_forest,208,60,2,31,3.3548387096774195,2.0,1,10,11,0.5483870967741935,0.7741935483870968,2.556308548935405,3.4501919458372505,0.961136712749616,1.0,1.0,1.0,0.8391734467455622,0.838315649235728,0.36538461538461536,nan
sonar,UCI id=151 via ucimlrepo,42,0.8,release_2,granular_ball,logistic,208,60,2,31,3.3548387096774195,2.0,1,11,9,0.6129032258064516,0.7741935483870968,2.8434949368371423,2.7445273940943395,0.9033142484755388,1.0,0.8571428571428571,1.0,0.8578032544378698,0.8679551197181001,0.3076923076923077,nan
