generator_regime,shadow_seed,target_seed,attack_protocol,method,release,attack,threshold,number_of_balls,small_ball_ratio,candidate_count,negative_count,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr,dimension,redundant_fraction,label_noise
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,granular_ball,release_2,logistic,0.95,65,0.7384615384615385,600,300,0.8503444444444445,0.8690752349025462,0.38,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,granular_ball,release_2,logistic,0.95,65,0.7384615384615385,600,300,0.8555222222222223,0.8669471405981435,0.37666666666666665,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,granular_ball,release_2,random_forest,0.95,65,0.7384615384615385,600,300,0.8838777777777778,0.8957561006407387,0.35333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,granular_ball,release_2,random_forest,0.95,65,0.7384615384615385,600,300,0.8816777777777778,0.891118733503725,0.36666666666666664,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_2,logistic,0.95,65,0.8769230769230769,600,300,0.7916000000000001,0.8226108989806064,0.2866666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,matched_kmeans,release_2,logistic,0.95,65,0.8769230769230769,600,300,0.7947111111111111,0.8188851877259893,0.25666666666666665,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,65,0.8769230769230769,600,300,0.8567555555555556,0.8706997769498022,0.41,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,matched_kmeans,release_2,random_forest,0.95,65,0.8769230769230769,600,300,0.8395888888888888,0.8547705442985905,0.38,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,94,0.7659574468085106,600,300,0.9081999999999999,0.9258669443856504,0.6,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,94,0.7659574468085106,600,300,0.9065944444444445,0.9283653943527161,0.5833333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,94,0.925531914893617,600,300,0.7911,0.8246664569651767,0.31666666666666665,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,94,0.925531914893617,600,300,0.8456555555555555,0.8632524112339546,0.41333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,44,0.7727272727272727,600,300,0.7504333333333335,0.7462038049111559,0.16,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,44,0.7727272727272727,600,300,0.7666888888888889,0.7942302628115018,0.29333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,44,0.8409090909090909,600,300,0.7597222222222223,0.7598270093614914,0.16,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,44,0.8409090909090909,600,300,0.8273555555555556,0.8358596919994514,0.23,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,73,0.6986301369863014,600,300,0.8791555555555557,0.8910076647671871,0.35,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,73,0.6986301369863014,600,300,0.8900555555555556,0.9078148416115126,0.51,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,73,0.9041095890410958,600,300,0.7841,0.8137726007877015,0.2833333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,73,0.9041095890410958,600,300,0.8104,0.8299353718684923,0.36333333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,50,0.82,600,300,0.7551222222222223,0.7733304463957633,0.28,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,50,0.82,600,300,0.7645555555555555,0.7894052632295491,0.29,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,50,0.88,600,300,0.7523777777777777,0.7670504497374533,0.18333333333333332,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,50,0.88,600,300,0.7870666666666668,0.8079249425599211,0.2866666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,53,0.7547169811320755,600,300,0.8008444444444444,0.825505672277846,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,53,0.7547169811320755,600,300,0.8186666666666667,0.8490819253570236,0.39666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,53,0.8867924528301887,600,300,0.728011111111111,0.7397017629758688,0.17666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,53,0.8867924528301887,600,300,0.7931888888888888,0.8100716627303782,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,62,0.6774193548387096,600,300,0.8843111111111112,0.8941824762322201,0.4066666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,62,0.6774193548387096,600,300,0.8878611111111111,0.8962316978984604,0.41,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,62,0.9032258064516129,600,300,0.7461,0.7696745550320003,0.25333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,62,0.9032258064516129,600,300,0.8023333333333333,0.8175778662282274,0.31,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,89,0.6741573033707865,600,300,0.9249666666666667,0.9330688510550262,0.52,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,89,0.6741573033707865,600,300,0.9453277777777778,0.9543495226901695,0.7066666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,89,0.9101123595505618,600,300,0.7980111111111112,0.8296015833286527,0.3433333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2007,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,89,0.9101123595505618,600,300,0.8459333333333333,0.8629442622508032,0.4033333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_2,logistic,0.95,89,0.7640449438202247,600,300,0.8938,0.9083537004294747,0.4666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,granular_ball,release_2,random_forest,0.95,89,0.7640449438202247,600,300,0.9072777777777776,0.9199020552020427,0.5466666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,logistic,0.95,89,0.9325842696629213,600,300,0.7930666666666667,0.8210939336182306,0.3433333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2008,fixed_noise_same_pool_cross_release,matched_kmeans,release_2,random_forest,0.95,89,0.9325842696629213,600,300,0.8377111111111111,0.8540750019888095,0.35,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22001,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,64,0.703125,600,300,0.8788222222222223,0.8908390216110171,0.39,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22001,same_release_cv,granular_ball,release_3,logistic,0.95,64,0.703125,600,300,0.8661222222222223,0.8796876492591039,0.38666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22001,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,64,0.703125,600,300,0.8827111111111111,0.8981386119901608,0.43,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22001,same_release_cv,granular_ball,release_3,random_forest,0.95,64,0.703125,600,300,0.8816333333333333,0.8953735435615349,0.36666666666666664,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,64,0.921875,600,300,0.7430888888888889,0.7626502439852916,0.21333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22001,same_release_cv,matched_kmeans,release_3,logistic,0.95,64,0.921875,600,300,0.7234222222222222,0.7422501174835001,0.2,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22001,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,64,0.921875,600,300,0.7949555555555556,0.8128564265931663,0.2966666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22001,same_release_cv,matched_kmeans,release_3,random_forest,0.95,64,0.921875,600,300,0.7463222222222222,0.7718092886821479,0.27,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22002,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,73,0.8493150684931506,600,300,0.7997666666666666,0.8117780410842557,0.31333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22002,same_release_cv,granular_ball,release_3,logistic,0.95,73,0.8493150684931506,600,300,0.7944888888888889,0.815142270052865,0.31666666666666665,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22002,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,73,0.8493150684931506,600,300,0.8171388888888889,0.8387004926531635,0.36666666666666664,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22002,same_release_cv,granular_ball,release_3,random_forest,0.95,73,0.8493150684931506,600,300,0.8020999999999999,0.8339596863213717,0.3433333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,73,0.9315068493150684,600,300,0.7716888888888888,0.7774063145756093,0.24,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22002,same_release_cv,matched_kmeans,release_3,logistic,0.95,73,0.9315068493150684,600,300,0.744588888888889,0.7640301030875916,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22002,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,73,0.9315068493150684,600,300,0.8399444444444445,0.855507431204597,0.29,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22002,same_release_cv,matched_kmeans,release_3,random_forest,0.95,73,0.9315068493150684,600,300,0.8330666666666666,0.8482643049251023,0.33666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22003,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,87,0.7701149425287356,600,300,0.8967333333333334,0.9128143421370574,0.5133333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22003,same_release_cv,granular_ball,release_3,logistic,0.95,87,0.7701149425287356,600,300,0.889588888888889,0.9080632686565212,0.48333333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22003,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,87,0.7701149425287356,600,300,0.9039444444444444,0.9225721186558944,0.5633333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22003,same_release_cv,granular_ball,release_3,random_forest,0.95,87,0.7701149425287356,600,300,0.882788888888889,0.9048290394735077,0.5,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22003,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,87,0.9080459770114943,600,300,0.8005777777777778,0.8382946422988176,0.35333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22003,same_release_cv,matched_kmeans,release_3,logistic,0.95,87,0.9080459770114943,600,300,0.7925666666666668,0.8044793302765453,0.29333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22003,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,87,0.9080459770114943,600,300,0.8762333333333334,0.8890640379151435,0.4266666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22003,same_release_cv,matched_kmeans,release_3,random_forest,0.95,87,0.9080459770114943,600,300,0.8632888888888889,0.8751705187319676,0.31333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22004,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,43,0.6744186046511628,600,300,0.8109777777777778,0.8252878658686297,0.2833333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22004,same_release_cv,granular_ball,release_3,logistic,0.95,43,0.6744186046511628,600,300,0.8058555555555557,0.8250247988493679,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22004,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,43,0.6744186046511628,600,300,0.8149777777777778,0.834299166564958,0.2833333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22004,same_release_cv,granular_ball,release_3,random_forest,0.95,43,0.6744186046511628,600,300,0.7982333333333334,0.8145438475799406,0.23333333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22004,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,43,0.9069767441860465,600,300,0.7335555555555555,0.7339045387636312,0.17333333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22004,same_release_cv,matched_kmeans,release_3,logistic,0.95,43,0.9069767441860465,600,300,0.7237888888888888,0.742160052438691,0.16333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22004,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,43,0.9069767441860465,600,300,0.777688888888889,0.7931062760479783,0.24333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22004,same_release_cv,matched_kmeans,release_3,random_forest,0.95,43,0.9069767441860465,600,300,0.7506444444444444,0.7659340576857872,0.2,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22005,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,65,0.7384615384615385,600,300,0.8793888888888889,0.8891584124838751,0.4,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22005,same_release_cv,granular_ball,release_3,logistic,0.95,65,0.7384615384615385,600,300,0.8802222222222222,0.8910781828899998,0.47,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22005,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,65,0.7384615384615385,600,300,0.8808666666666667,0.8891238464416089,0.44,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22005,same_release_cv,granular_ball,release_3,random_forest,0.95,65,0.7384615384615385,600,300,0.8575166666666667,0.8673189234787337,0.3433333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22005,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,65,0.8923076923076924,600,300,0.7611444444444444,0.7761419678230885,0.23666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22005,same_release_cv,matched_kmeans,release_3,logistic,0.95,65,0.8923076923076924,600,300,0.7414222222222222,0.7573286302274798,0.21666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22005,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,65,0.8923076923076924,600,300,0.8473444444444445,0.857144869316739,0.30666666666666664,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22005,same_release_cv,matched_kmeans,release_3,random_forest,0.95,65,0.8923076923076924,600,300,0.8028333333333334,0.8143742269268124,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22006,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,64,0.75,600,300,0.8739777777777777,0.8797949883244589,0.32,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22006,same_release_cv,granular_ball,release_3,logistic,0.95,64,0.75,600,300,0.8592222222222222,0.8677876048904671,0.3333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22006,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,64,0.75,600,300,0.8887888888888889,0.8968291307145018,0.38666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22006,same_release_cv,granular_ball,release_3,random_forest,0.95,64,0.75,600,300,0.8796555555555556,0.8813715241546272,0.2866666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22006,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,64,0.921875,600,300,0.7630888888888889,0.778161447578257,0.21666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22006,same_release_cv,matched_kmeans,release_3,logistic,0.95,64,0.921875,600,300,0.739388888888889,0.7606089170191335,0.23333333333333334,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22006,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,64,0.921875,600,300,0.7960666666666668,0.8196102896702263,0.29,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22006,same_release_cv,matched_kmeans,release_3,random_forest,0.95,64,0.921875,600,300,0.7997111111111112,0.820473727928897,0.31,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22007,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,45,0.7333333333333333,600,300,0.7994,0.8194822214883282,0.26666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22007,same_release_cv,granular_ball,release_3,logistic,0.95,45,0.7333333333333333,600,300,0.7963333333333333,0.8169910309894958,0.27666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22007,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,45,0.7333333333333333,600,300,0.7856777777777777,0.808514742846721,0.27,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22007,same_release_cv,granular_ball,release_3,random_forest,0.95,45,0.7333333333333333,600,300,0.7742222222222223,0.7900234933097363,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22007,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,45,0.8666666666666667,600,300,0.740411111111111,0.7552023777140853,0.18,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22007,same_release_cv,matched_kmeans,release_3,logistic,0.95,45,0.8666666666666667,600,300,0.7320555555555556,0.7621307507928787,0.17,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22007,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,45,0.8666666666666667,600,300,0.7962111111111112,0.8170266577186258,0.32,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22007,same_release_cv,matched_kmeans,release_3,random_forest,0.95,45,0.8666666666666667,600,300,0.7488444444444444,0.7689038900275247,0.21,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,granular_ball,release_3,logistic,0.95,65,0.7384615384615385,600,300,0.8529555555555555,0.8706220460407992,0.38,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,granular_ball,release_3,logistic,0.95,65,0.7384615384615385,600,300,0.8546777777777778,0.8680665037874323,0.38,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,granular_ball,release_3,random_forest,0.95,65,0.7384615384615385,600,300,0.8862111111111111,0.8977053324723793,0.32666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,granular_ball,release_3,random_forest,0.95,65,0.7384615384615385,600,300,0.880838888888889,0.8896599851621158,0.3,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_3,logistic,0.95,65,0.8769230769230769,600,300,0.7916777777777779,0.8262047118656213,0.32,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,matched_kmeans,release_3,logistic,0.95,65,0.8769230769230769,600,300,0.7913888888888889,0.815095710479558,0.24666666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,independent_suite,22008,independent_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,65,0.8769230769230769,600,300,0.8631222222222221,0.8750129134915628,0.42,,60,0.0,0.05
d60_redundancy0.0_noise0.05,not_applicable,22008,same_release_cv,matched_kmeans,release_3,random_forest,0.95,65,0.8769230769230769,600,300,0.8367444444444444,0.852353798741439,0.38666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,94,0.7659574468085106,600,300,0.9094111111111112,0.9260739927499295,0.6,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,94,0.7659574468085106,600,300,0.9069777777777778,0.9279270449776966,0.5866666666666667,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,logistic,0.95,94,0.925531914893617,600,300,0.791088888888889,0.8259665130542098,0.31333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2001,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,94,0.925531914893617,600,300,0.8496000000000001,0.8662102019857789,0.41333333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,44,0.7727272727272727,600,300,0.7480222222222221,0.741191140480834,0.15333333333333332,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,44,0.7727272727272727,600,300,0.7710555555555556,0.7967230093044919,0.26666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,logistic,0.95,44,0.8409090909090909,600,300,0.7604333333333333,0.7597543242895741,0.16,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2002,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,44,0.8409090909090909,600,300,0.8288444444444444,0.8392255793261669,0.25333333333333335,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,73,0.6986301369863014,600,300,0.8771222222222222,0.8900984502552116,0.35,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,73,0.6986301369863014,600,300,0.9026222222222222,0.916495587375665,0.5233333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,logistic,0.95,73,0.9041095890410958,600,300,0.7841444444444444,0.813653367259991,0.2833333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2003,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,73,0.9041095890410958,600,300,0.8196222222222223,0.8386451580933234,0.35,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,50,0.82,600,300,0.7564888888888889,0.7702625069110854,0.2633333333333333,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,50,0.82,600,300,0.7857999999999999,0.8085867739380967,0.28,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,logistic,0.95,50,0.88,600,300,0.7522222222222221,0.7674385635743111,0.19,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2004,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,50,0.88,600,300,0.7883666666666667,0.8092334112171022,0.26666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,53,0.7547169811320755,600,300,0.8023444444444444,0.8267376810050814,0.25666666666666665,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,53,0.7547169811320755,600,300,0.8217777777777776,0.8502910375635218,0.37,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,logistic,0.95,53,0.8867924528301887,600,300,0.7278888888888888,0.7434370467919666,0.19666666666666666,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2005,fixed_noise_same_pool_cross_release,matched_kmeans,release_3,random_forest,0.95,53,0.8867924528301887,600,300,0.7920444444444444,0.8077346657350697,0.21,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_3,logistic,0.95,62,0.6774193548387096,600,300,0.8846,0.8945660143367624,0.41,,60,0.0,0.05
d60_redundancy0.0_noise0.05,fixed_pool_suite,2006,fixed_noise_same_pool_cross_release,granular_ball,release_3,random_forest,0.95,62,0.6774193548387096,600,300,0.8952111111111112,0.9049696105972707,0.44666666666666666,,60,0.0,0.05
