dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,separation,density_ratio,minority_fraction,modes,dimension,redundant_fraction,label_noise,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.99,release_3,granular_ball,logistic,600,60,2,78,3.8461538461538463,1.0,1,40,54,0.7692307692307693,0.8333333333333334,1.8055283900775454,0.0,0.9647435897435898,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8691111111111112,0.8842238732310493,0.4866666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.99,release_3,granular_ball,random_forest,600,60,2,78,3.8461538461538463,1.0,1,40,54,0.7692307692307693,0.8333333333333334,1.8055283900775454,0.0,0.9647435897435898,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8605166666666667,0.8747304604956982,0.4,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.99,release_3,matched_kmeans,logistic,600,60,2,78,3.8461538461538463,1.0,1,80,73,0.9358974358974359,0.9358974358974359,0.42024217832822747,0.0,0.9917735042735043,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7466444444444444,0.7667589261845944,0.24333333333333335,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,314,0.99,release_3,matched_kmeans,random_forest,600,60,2,78,3.8461538461538463,1.0,1,80,73,0.9358974358974359,0.9358974358974359,0.42024217832822747,0.0,0.9917735042735043,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7958611111111111,0.813700738146146,0.30333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_1,granular_ball,logistic,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6993444444444444,0.7159033654780327,0.12333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_1,granular_ball,random_forest,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6994277777777778,0.7140665101754302,0.10666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_1,matched_kmeans,logistic,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6525111111111112,0.6569450411199698,0.07666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_1,matched_kmeans,random_forest,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6328111111111111,0.6578095098528696,0.10666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_2,granular_ball,logistic,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7183666666666666,0.7374565536145987,0.15,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_2,granular_ball,random_forest,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6976222222222223,0.7165032097996118,0.09,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_2,matched_kmeans,logistic,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6430666666666668,0.6613705380075834,0.1,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_2,matched_kmeans,random_forest,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6416999999999999,0.6617515533275689,0.07666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_3,granular_ball,logistic,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7166888888888889,0.7293032539166948,0.13666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_3,granular_ball,random_forest,600,60,2,21,14.285714285714286,1.0,1,67,11,0.5238095238095238,0.5714285714285714,3.386555237913651,0.0,0.9509037264324657,1.0,0.9545454545454546,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6972111111111112,0.712806875498322,0.07333333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_3,matched_kmeans,logistic,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6401444444444445,0.6595833722477699,0.09333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.7,release_3,matched_kmeans,random_forest,600,60,2,21,14.285714285714286,1.0,1,128,17,0.8571428571428571,0.8571428571428571,1.227713803393705,0.0,0.9589096749811036,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6402666666666665,0.6644240716253332,0.07333333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_1,granular_ball,logistic,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7074555555555555,0.7342743211275689,0.15666666666666668,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_1,granular_ball,random_forest,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7007555555555556,0.7423487200600278,0.20666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_1,matched_kmeans,logistic,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6809333333333334,0.6892885437382854,0.10666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_1,matched_kmeans,random_forest,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6872111111111112,0.6991912157618334,0.11,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_2,granular_ball,logistic,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7565666666666667,0.774682443683161,0.21,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_2,granular_ball,random_forest,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7343666666666667,0.7598623494378278,0.21,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_2,matched_kmeans,logistic,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6621333333333335,0.684838286857687,0.12333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_2,matched_kmeans,random_forest,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6866333333333333,0.7027086983592465,0.13,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_3,granular_ball,logistic,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7578333333333334,0.7694344854090405,0.2,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_3,granular_ball,random_forest,600,60,2,32,9.375,1.0,1,57,19,0.65625,0.6875,2.7568486255622964,0.0,0.9599196578884079,1.0,0.9886363636363636,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7390888888888889,0.7568603123874452,0.16666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_3,matched_kmeans,logistic,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6604666666666668,0.6823936970288612,0.12333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.8,release_3,matched_kmeans,random_forest,600,60,2,32,9.375,1.0,1,93,27,0.875,0.875,1.0218677111379217,0.0,0.9661099171119056,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.6839222222222223,0.7032877327631419,0.12666666666666668,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_1,granular_ball,logistic,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8233666666666667,0.8496892409533872,0.3433333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_1,granular_ball,random_forest,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7970722222222223,0.8314769824911623,0.33666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_1,matched_kmeans,logistic,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7608000000000001,0.754763181151341,0.18666666666666668,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_1,matched_kmeans,random_forest,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8480666666666666,0.8548425647854543,0.29,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_2,granular_ball,logistic,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8509666666666666,0.8626726080711461,0.31666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_2,granular_ball,random_forest,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.83075,0.846904907771691,0.2833333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_2,matched_kmeans,logistic,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7434777777777778,0.766013741956814,0.2,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_2,matched_kmeans,random_forest,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8428333333333333,0.8456762296891461,0.26666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_3,granular_ball,logistic,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8490444444444444,0.8606159428670039,0.31666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_3,granular_ball,random_forest,600,60,2,58,5.172413793103448,2.0,1,57,27,0.7068965517241379,0.8793103448275862,2.263945589041461,1.0369196325590357,0.9172750493440148,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8314277777777777,0.8495472971548148,0.31666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_3,matched_kmeans,logistic,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7429222222222223,0.7653863491491646,0.22333333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.9,release_3,matched_kmeans,random_forest,600,60,2,58,5.172413793103448,1.0,1,80,52,0.896551724137931,0.896551724137931,0.7316805417124012,0.0,0.9820628345985467,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8433444444444445,0.8466230032094813,0.25666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_1,granular_ball,logistic,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8518666666666665,0.8733325365323231,0.37666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_1,granular_ball,random_forest,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8427444444444445,0.8662304224627589,0.39,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_1,matched_kmeans,logistic,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7392333333333334,0.7475945584057773,0.21333333333333335,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_1,matched_kmeans,random_forest,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7962777777777778,0.806448791448733,0.24666666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_2,granular_ball,logistic,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8744666666666667,0.8848876612184653,0.4166666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_2,granular_ball,random_forest,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8743722222222222,0.885730670945345,0.37666666666666665,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_2,matched_kmeans,logistic,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7271000000000001,0.7545266556400322,0.22,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_2,matched_kmeans,random_forest,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7967,0.8058707647523208,0.2866666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_3,granular_ball,logistic,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8736333333333333,0.8843682919770252,0.42333333333333334,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_3,granular_ball,random_forest,600,60,2,69,4.3478260869565215,2.0,1,57,31,0.7246376811594203,0.8840579710144928,2.3478067878262534,1.0948014779543005,0.9184849556005441,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8778222222222223,0.8885847624346463,0.39,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_3,matched_kmeans,logistic,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7276,0.7525965843822753,0.21333333333333335,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.95,release_3,matched_kmeans,random_forest,600,60,2,69,4.3478260869565215,1.0,1,72,62,0.8985507246376812,0.8985507246376812,0.7093780416222376,0.0,0.9867531421879248,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7998555555555555,0.8076602499147221,0.26,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_1,granular_ball,logistic,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8815111111111111,0.9085069376693754,0.57,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_1,granular_ball,random_forest,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8741000000000001,0.8978115993010466,0.5166666666666667,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_1,matched_kmeans,logistic,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7820555555555555,0.790623926341979,0.27,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_1,matched_kmeans,random_forest,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8434888888888891,0.8601668738699062,0.41333333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_2,granular_ball,logistic,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.9124,0.923079340985562,0.5233333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_2,granular_ball,random_forest,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.9072277777777777,0.9189622742203842,0.54,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_2,matched_kmeans,logistic,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7796,0.8023069946514125,0.2733333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_2,matched_kmeans,random_forest,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.8426333333333333,0.8593445789222869,0.37333333333333335,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_3,granular_ball,logistic,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.9090777777777779,0.920138280080294,0.51,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_3,granular_ball,random_forest,600,60,2,85,3.5294117647058822,2.0,1,57,37,0.7176470588235294,0.8941176470588236,2.607023928852202,1.149007900193495,0.9352941176470588,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.9076444444444445,0.9193274461218812,0.5133333333333333,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_3,matched_kmeans,logistic,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.7804333333333333,0.8030238789294344,0.26666666666666666,nan
confirm_d60_redundant0_noise0.05,controlled_gaussian_mixture_confirmation,808,0.99,release_3,matched_kmeans,random_forest,600,60,2,85,3.5294117647058822,1.0,1,70,78,0.9176470588235294,0.9176470588235294,0.5650512130662156,0.0,0.988734932569519,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.0,0.05,0.843488888888889,0.8575976742466473,0.3566666666666667,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_1,granular_ball,logistic,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6633666666666669,0.6906978056029661,0.11333333333333333,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_1,granular_ball,random_forest,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6316499999999999,0.6477153565409004,0.06,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_1,matched_kmeans,logistic,600,60,2,25,12.0,1.0,1,84,17,0.76,0.76,2.1467442290006495,0.0,0.9445406162464987,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6944333333333332,0.6834106953557901,0.08333333333333333,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_1,matched_kmeans,random_forest,600,60,2,25,12.0,1.0,1,84,17,0.76,0.76,2.1467442290006495,0.0,0.9445406162464987,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6930777777777777,0.6885470421110109,0.06666666666666667,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_2,granular_ball,logistic,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6976333333333333,0.7100891709807764,0.10666666666666667,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_2,granular_ball,random_forest,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6423777777777777,0.6387765127590281,0.05,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_2,matched_kmeans,logistic,600,60,2,25,12.0,1.0,1,84,17,0.76,0.76,2.1467442290006495,0.0,0.9445406162464987,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6904444444444444,0.6932003700449468,0.08,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_2,matched_kmeans,random_forest,600,60,2,25,12.0,1.0,1,84,17,0.76,0.76,2.1467442290006495,0.0,0.9445406162464987,1.0,1.0,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.7090888888888889,0.7172975816856193,0.12,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_3,granular_ball,logistic,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6937777777777778,0.6997057670434091,0.09333333333333334,nan
confirm_d60_redundant0.1_noise0.15,controlled_gaussian_mixture_confirmation,2,0.7,release_3,granular_ball,random_forest,600,60,2,25,12.0,1.0,1,87,16,0.68,0.76,2.3932648505965664,0.0,0.9505568982370985,1.0,0.9375,1.0,2.0,5.0,0.3,3,60,0.1,0.15,0.6345111111111111,0.6385937349862757,0.07333333333333333,nan
