dataset,source,seed,threshold,release,method,attack,n,d,classes,number_of_balls,mean_ball_size,median_ball_size,min_ball_size,max_ball_size,singleton_count,fraction_size_le_2,fraction_size_le_5,mean_radius,median_radius,purity_mean,purity_median,purity_q25,purity_q75,base_dataset,training_label_noise,intervention,roc_auc,pr_auc,tpr_at_1pct_fpr,tpr_at_0_1pct_fpr
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,2,0.99,release_3,matched_kmeans,random_forest,208,60,2,49,2.122448979591837,1.0,1,12,35,0.7551020408163265,0.8979591836734694,0.9818610833302319,0.0,0.9600097181729835,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9034763313609467,0.9048586891095041,0.4230769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_1,granular_ball,logistic,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.6740014792899408,0.6776380258468765,0.038461538461538464,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_1,granular_ball,random_forest,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.6745562130177515,0.6554118937728863,0.038461538461538464,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_1,matched_kmeans,logistic,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7826368343195266,0.7815048724160831,0.14423076923076922,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_1,matched_kmeans,random_forest,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7379807692307692,0.7356067202317049,0.10576923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_2,granular_ball,logistic,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.6654955621301776,0.6956881402434933,0.1346153846153846,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_2,granular_ball,random_forest,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.7168084319526626,0.7324700534057624,0.20192307692307693,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_2,matched_kmeans,logistic,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7856878698224852,0.7811112632435536,0.11538461538461539,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_2,matched_kmeans,random_forest,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7428809171597632,0.7374816352459099,0.08653846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_3,granular_ball,logistic,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.6633690828402365,0.6901812679419495,0.11538461538461539,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_3,granular_ball,random_forest,208,60,2,16,6.5,4.0,1,24,4,0.375,0.625,3.237943653461656,3.6391876914230794,0.8302015692640693,0.7708333333333333,0.75,1.0,sonar,0.1,member_training_labels_only,0.6853735207100591,0.6969457801285078,0.15384615384615385,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_3,matched_kmeans,logistic,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7944711538461539,0.7915394151855112,0.18269230769230768,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.7,release_3,matched_kmeans,random_forest,208,60,2,16,6.5,5.0,2,13,0,0.125,0.5625,4.611888808510786,5.087413641330484,0.8028252997002997,0.7846153846153847,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.7401997041420117,0.747133767605471,0.1346153846153846,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_1,granular_ball,logistic,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8325628698224851,0.8467798240431738,0.21153846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_1,granular_ball,random_forest,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8052884615384615,0.81884428364147,0.19230769230769232,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_1,matched_kmeans,logistic,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.8987610946745562,0.8966102351079636,0.2980769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_1,matched_kmeans,random_forest,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.8831360946745562,0.8728971341395245,0.18269230769230768,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_2,granular_ball,logistic,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8343195266272189,0.8560014396863709,0.3942307692307692,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_2,granular_ball,random_forest,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8186020710059171,0.840322705362934,0.23076923076923078,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_2,matched_kmeans,logistic,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.8946930473372781,0.8871239452934265,0.17307692307692307,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_2,matched_kmeans,random_forest,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.8958949704142012,0.891565919212808,0.23076923076923078,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_3,granular_ball,logistic,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8299741124260355,0.854166592715698,0.41346153846153844,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_3,granular_ball,random_forest,208,60,2,34,3.0588235294117645,2.0,1,14,15,0.7058823529411765,0.8529411764705882,2.1616509685587815,1.8060292075671556,0.9014005602240897,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8084319526627218,0.8341312403311112,0.25961538461538464,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_3,matched_kmeans,logistic,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.9028291420118343,0.8954077662458635,0.19230769230769232,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.8,release_3,matched_kmeans,random_forest,208,60,2,34,3.0588235294117645,2.0,1,18,15,0.6470588235294118,0.8823529411764706,2.08634701675673,2.9639299318494645,0.8921335200746965,1.0,0.7625,1.0,sonar,0.1,member_training_labels_only,0.8814718934911242,0.8795294275851542,0.2692307692307692,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_1,granular_ball,logistic,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9067122781065088,0.913753954089838,0.5576923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_1,granular_ball,random_forest,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.905417899408284,0.9183291434834671,0.5576923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_1,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9323224852071005,0.9368349930244011,0.4519230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_1,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9126294378698225,0.9229484515143058,0.5673076923076923,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_2,granular_ball,logistic,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9334319526627219,0.9429175447137785,0.6153846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_2,granular_ball,random_forest,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9259430473372781,0.935515934484943,0.5480769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_2,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9259430473372781,0.9310875897366873,0.4519230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_2,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9163738905325444,0.9286137462860921,0.6730769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_3,granular_ball,logistic,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9301960059171597,0.939253754653439,0.5961538461538461,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_3,granular_ball,random_forest,208,60,2,48,2.1666666666666665,2.0,1,13,22,0.8333333333333334,0.9583333333333334,1.8890895168675996,1.4997133747115556,0.9043560606060606,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9234467455621301,0.9337813332532117,0.5096153846153846,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_3,matched_kmeans,logistic,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9301960059171598,0.9323772043230356,0.5769230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.9,release_3,matched_kmeans,random_forest,208,60,2,48,2.1666666666666665,1.0,1,12,29,0.7083333333333334,0.9583333333333334,1.2602793664032699,0.0,0.9302083333333333,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9240939349112426,0.9346942017053282,0.6730769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_1,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9276072485207101,0.9322640188483063,0.5769230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_1,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9284855769230769,0.9386880132332449,0.6153846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_1,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.944896449704142,0.951878931530118,0.7019230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_1,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9198409763313609,0.9329571281013568,0.6442307692307693,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_2,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9522004437869822,0.9567397879935605,0.5480769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_2,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9563609467455622,0.9622941915873868,0.6826923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_2,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9434171597633136,0.9493434737306988,0.6826923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_2,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9342640532544378,0.9430373481651892,0.6538461538461539,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_3,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9474852071005917,0.952191118415653,0.5961538461538461,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_3,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9554363905325444,0.9622528812677668,0.6346153846153846,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_3,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9400887573964497,0.9428403405359336,0.625,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.95,release_3,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9411057692307693,0.9475753763156425,0.6634615384615384,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_1,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9276072485207101,0.9322640188483063,0.5769230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_1,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9284855769230769,0.9386880132332449,0.6153846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_1,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.944896449704142,0.951878931530118,0.7019230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_1,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9198409763313609,0.9329571281013568,0.6442307692307693,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_2,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9522004437869822,0.9567397879935605,0.5480769230769231,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_2,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9563609467455622,0.9622941915873868,0.6826923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_2,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9434171597633136,0.9493434737306988,0.6826923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_2,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9342640532544378,0.9430373481651892,0.6538461538461539,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_3,granular_ball,logistic,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9474852071005917,0.952191118415653,0.5961538461538461,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_3,granular_ball,random_forest,208,60,2,53,1.9622641509433962,2.0,1,13,25,0.8301886792452831,0.9811320754716981,1.8041256020323886,1.3254208308805107,0.9056603773584906,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9554363905325444,0.9622528812677668,0.6346153846153846,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_3,matched_kmeans,logistic,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9400887573964497,0.9428403405359336,0.625,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,13,0.99,release_3,matched_kmeans,random_forest,208,60,2,53,1.9622641509433962,1.0,1,12,32,0.7547169811320755,0.9811320754716981,1.146485077463128,0.0,0.9327044025157234,1.0,1.0,1.0,sonar,0.1,member_training_labels_only,0.9411057692307693,0.9475753763156425,0.6634615384615384,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_1,granular_ball,logistic,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.7862426035502958,0.7858530476372745,0.14423076923076922,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_1,granular_ball,random_forest,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.8057507396449705,0.8365655944199077,0.3269230769230769,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_1,matched_kmeans,logistic,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.8445821005917159,0.8384330247934281,0.2692307692307692,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_1,matched_kmeans,random_forest,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.8080621301775148,0.7599271565929354,0.04807692307692308,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_2,granular_ball,logistic,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.8142566568047337,0.8169828129657706,0.25,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_2,granular_ball,random_forest,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.8140717455621302,0.8275070742047499,0.17307692307692307,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_2,matched_kmeans,logistic,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.860207100591716,0.8557768945003568,0.2403846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_2,matched_kmeans,random_forest,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.8351516272189349,0.8080245188350975,0.08653846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_3,granular_ball,logistic,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.8169378698224852,0.8190102396284555,0.22115384615384615,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_3,granular_ball,random_forest,208,60,2,24,4.333333333333333,3.5,1,10,6,0.4166666666666667,0.6666666666666666,3.2883770643714834,3.9284245300598286,0.8475198412698411,0.8452380952380952,0.75,1.0,sonar,0.1,member_training_labels_only,0.8171227810650887,0.8346898901006481,0.3076923076923077,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_3,matched_kmeans,logistic,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.8628883136094674,0.859679743781719,0.23076923076923078,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.7,release_3,matched_kmeans,random_forest,208,60,2,24,4.333333333333333,3.0,1,11,3,0.2916666666666667,0.6666666666666666,3.9070640342694083,4.309094173700192,0.7880215848965847,0.75,0.6666666666666666,1.0,sonar,0.1,member_training_labels_only,0.8444896449704141,0.8142281610098093,0.08653846153846154,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.8,release_1,granular_ball,logistic,208,60,2,43,2.4186046511627906,2.0,1,7,18,0.6744186046511628,0.8837209302325582,2.1796455455933024,2.3008993383063365,0.896234772978959,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8994082840236686,0.905237305504464,0.4423076923076923,nan
semi_sonar_trainnoise0.1,UCI id=151 via ucimlrepo,73,0.8,release_1,granular_ball,random_forest,208,60,2,43,2.4186046511627906,2.0,1,7,18,0.6744186046511628,0.8837209302325582,2.1796455455933024,2.3008993383063365,0.896234772978959,1.0,0.8571428571428571,1.0,sonar,0.1,member_training_labels_only,0.8933062130177515,0.890817648726573,0.33653846153846156,nan
