experiment_id,seed,collusion_strength,drift,malicious_ratio,method,n_auditors,n_groups,additional_audit_cost,decision_delay,false_rejection_rate,false_trust_rate,final_audit_accuracy,malicious_auprc,malicious_auroc
multi-auditor-v1-s21,21,1.0,0.2,0.3,tree_partition,20,2.0,0.0,1.5030201760936144,0.0,0.5,0.49666666666666665,0.65,0.75
multi-auditor-v1-s21,21,1.0,0.2,0.3,weighted_majority,20,,0.0,1.5357722679158645,0.07142857142857142,0.5,0.6933333333333334,0.7333333333333334,0.7857142857142857
multi-auditor-v1-s42,42,1.0,0.2,0.3,beta_reputation,20,,0.0,1.5898717661457886,0.0,0.5,0.5233333333333333,0.673611111111111,0.6726190476190476
multi-auditor-v1-s42,42,1.0,0.2,0.3,dawid_skene,20,,0.0,1.5898717661457886,0.0,1.0,0.0,0.3,0.0
multi-auditor-v1-s42,42,1.0,0.2,0.3,gb_three_way,20,3.0,0.0,1.6316210908887632,0.0,0.5,0.6066666666666667,0.65,0.75
multi-auditor-v1-s42,42,1.0,0.2,0.3,granular_ball,20,3.0,0.0,1.5898717661457886,0.0,0.5,0.5033333333333333,0.65,0.6964285714285714
multi-auditor-v1-s42,42,1.0,0.2,0.3,kmeans_trust,20,3.0,0.0,1.5898717661457886,0.0,0.5,0.5033333333333333,0.65,0.6964285714285714
multi-auditor-v1-s42,42,1.0,0.2,0.3,knn_competence,20,,0.0,1.5898717661457886,0.0,0.5,0.5233333333333333,0.673611111111111,0.6726190476190476
multi-auditor-v1-s42,42,1.0,0.2,0.3,majority_vote,20,,0.0,1.5898717661457886,0.0,1.0,0.2866666666666667,0.3,0.5
multi-auditor-v1-s42,42,1.0,0.2,0.3,tree_partition,20,3.0,0.0,1.5898717661457886,0.0,0.5,0.5266666666666666,0.65,0.6607142857142857
multi-auditor-v1-s42,42,1.0,0.2,0.3,weighted_majority,20,,0.0,1.6316210908887632,0.07142857142857142,0.5,0.6466666666666666,0.6736111111111112,0.6726190476190477
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,beta_reputation,20,,0.0,1.4764743883792402,0.0,0.5,0.56,0.6730936819172113,0.6309523809523809
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,dawid_skene,20,,0.0,1.4764743883792402,0.0,1.0,0.0,0.3,0.0
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,gb_three_way,20,2.0,0.0,1.5197341817199497,0.0,0.5,0.6333333333333333,0.65,0.75
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,granular_ball,20,2.0,0.0,1.4764743883792402,0.0,0.5,0.5333333333333333,0.65,0.75
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,kmeans_trust,20,2.0,0.0,1.4764743883792402,0.0,0.5,0.5333333333333333,0.65,0.75
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,knn_competence,20,,0.0,1.4764743883792402,0.0,0.5,0.56,0.6730936819172113,0.6309523809523809
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,majority_vote,20,,0.0,1.4764743883792402,0.0,1.0,0.2633333333333333,0.3,0.5
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,tree_partition,20,2.0,0.0,1.4764743883792402,0.0,0.5,0.5333333333333333,0.65,0.75
multi-auditor-v1-s2026,2026,1.0,0.2,0.3,weighted_majority,20,,0.0,1.5197341817199497,0.07142857142857142,0.5,0.6833333333333333,0.6730936819172113,0.6309523809523809
multi-auditor-v1-s1,1,0.5,0.0,0.1,beta_reputation,50,,0.0,1.4587388376541848,0.0,0.4,1.0,0.6513957307060755,0.7377777777777778
multi-auditor-v1-s1,1,0.5,0.0,0.1,dawid_skene,50,,0.0,1.4587388376541848,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s1,1,0.5,0.0,0.1,gb_three_way,50,1.0,0.0,1.4587388376541848,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.0,0.1,granular_ball,50,1.0,0.0,1.4587388376541848,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.0,0.1,kmeans_trust,50,1.0,0.0,1.4587388376541848,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.0,0.1,knn_competence,50,,0.0,1.4587388376541848,0.0,0.4,1.0,0.6513957307060755,0.7377777777777778
multi-auditor-v1-s1,1,0.5,0.0,0.1,majority_vote,50,,0.0,1.4587388376541848,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.0,0.1,tree_partition,50,1.0,0.0,1.4587388376541848,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.0,0.1,weighted_majority,50,,0.0,1.4718541152151647,0.08888888888888889,0.4,1.0,0.6513957307060755,0.7377777777777778
multi-auditor-v1-s7,7,0.5,0.0,0.1,beta_reputation,50,,0.0,1.537808245806485,0.0,0.4,1.0,0.6477272727272727,0.7155555555555555
multi-auditor-v1-s7,7,0.5,0.0,0.1,dawid_skene,50,,0.0,1.537808245806485,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s7,7,0.5,0.0,0.1,gb_three_way,50,1.0,0.0,1.537808245806485,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.0,0.1,granular_ball,50,1.0,0.0,1.537808245806485,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.0,0.1,kmeans_trust,50,1.0,0.0,1.537808245806485,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.0,0.1,knn_competence,50,,0.0,1.537808245806485,0.0,0.4,1.0,0.6477272727272727,0.7155555555555555
multi-auditor-v1-s7,7,0.5,0.0,0.1,majority_vote,50,,0.0,1.537808245806485,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.0,0.1,tree_partition,50,1.0,0.0,1.537808245806485,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.0,0.1,weighted_majority,50,,0.0,1.540982921225975,0.044444444444444446,0.4,1.0,0.6477272727272727,0.7155555555555556
multi-auditor-v1-s21,21,0.5,0.0,0.1,beta_reputation,50,,0.0,1.4742221149668695,0.0,0.4,1.0,0.6682539682539682,0.7777777777777778
multi-auditor-v1-s21,21,0.5,0.0,0.1,dawid_skene,50,,0.0,1.4742221149668695,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s21,21,0.5,0.0,0.1,gb_three_way,50,1.0,0.0,1.4742221149668695,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.0,0.1,granular_ball,50,1.0,0.0,1.4742221149668695,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.0,0.1,kmeans_trust,50,1.0,0.0,1.4742221149668695,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.0,0.1,knn_competence,50,,0.0,1.4742221149668695,0.0,0.4,1.0,0.6682539682539682,0.7777777777777778
multi-auditor-v1-s21,21,0.5,0.0,0.1,majority_vote,50,,0.0,1.4742221149668695,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.0,0.1,tree_partition,50,1.0,0.0,1.4742221149668695,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.0,0.1,weighted_majority,50,,0.0,1.4858585521200678,0.044444444444444446,0.4,1.0,0.6682539682539682,0.7777777777777778
multi-auditor-v1-s42,42,0.5,0.0,0.1,beta_reputation,50,,0.0,1.472638047210132,0.0,0.4,1.0,0.6454428754813863,0.7044444444444444
multi-auditor-v1-s42,42,0.5,0.0,0.1,dawid_skene,50,,0.0,1.472638047210132,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s42,42,0.5,0.0,0.1,gb_three_way,50,1.0,0.0,1.472638047210132,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.0,0.1,granular_ball,50,1.0,0.0,1.472638047210132,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.0,0.1,kmeans_trust,50,1.0,0.0,1.472638047210132,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.0,0.1,knn_competence,50,,0.0,1.472638047210132,0.0,0.4,1.0,0.6454428754813863,0.7044444444444444
multi-auditor-v1-s42,42,0.5,0.0,0.1,majority_vote,50,,0.0,1.472638047210132,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.0,0.1,tree_partition,50,1.0,0.0,1.472638047210132,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.0,0.1,weighted_majority,50,,0.0,1.4849571925540874,0.0,0.4,1.0,0.6454428754813863,0.7044444444444444
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,beta_reputation,50,,0.0,1.4797917195245835,0.0,0.4,1.0,0.6513157894736842,0.7377777777777776
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,dawid_skene,50,,0.0,1.4797917195245835,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,gb_three_way,50,1.0,0.0,1.4797917195245835,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,granular_ball,50,1.0,0.0,1.4797917195245835,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,kmeans_trust,50,1.0,0.0,1.4797917195245835,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,knn_competence,50,,0.0,1.4797917195245835,0.0,0.4,1.0,0.6513157894736842,0.7377777777777776
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,majority_vote,50,,0.0,1.4797917195245835,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,tree_partition,50,1.0,0.0,1.4797917195245835,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.0,0.1,weighted_majority,50,,0.0,1.5053780773979457,0.044444444444444446,0.4,1.0,0.6513157894736842,0.7377777777777778
multi-auditor-v1-s1,1,0.5,0.2,0.1,beta_reputation,50,,0.0,1.4694612865108803,0.0,0.4,0.99,0.6583157894736842,0.7777777777777778
multi-auditor-v1-s1,1,0.5,0.2,0.1,dawid_skene,50,,0.0,1.4694612865108803,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s1,1,0.5,0.2,0.1,gb_three_way,50,1.0,0.0,1.4694612865108803,0.0,1.0,0.9633333333333334,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.2,0.1,granular_ball,50,1.0,0.0,1.4694612865108803,0.0,1.0,0.9633333333333334,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.2,0.1,kmeans_trust,50,1.0,0.0,1.4694612865108803,0.0,1.0,0.9633333333333334,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.2,0.1,knn_competence,50,,0.0,1.4694612865108803,0.0,0.4,0.99,0.6583157894736842,0.7777777777777778
multi-auditor-v1-s1,1,0.5,0.2,0.1,majority_vote,50,,0.0,1.4694612865108803,0.0,1.0,0.9633333333333334,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.2,0.1,tree_partition,50,1.0,0.0,1.4694612865108803,0.0,1.0,0.9633333333333334,0.1,0.5
multi-auditor-v1-s1,1,0.5,0.2,0.1,weighted_majority,50,,0.0,1.494896501049066,0.022222222222222223,0.4,0.9933333333333333,0.6583157894736842,0.7777777777777777
multi-auditor-v1-s7,7,0.5,0.2,0.1,beta_reputation,50,,0.0,1.4536571651706731,0.0,0.4,0.9866666666666667,0.6513157894736842,0.7422222222222221
multi-auditor-v1-s7,7,0.5,0.2,0.1,dawid_skene,50,,0.0,1.4536571651706731,0.0,0.0,0.9833333333333333,1.0,1.0
multi-auditor-v1-s7,7,0.5,0.2,0.1,gb_three_way,50,1.0,0.0,1.4536571651706731,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.2,0.1,granular_ball,50,1.0,0.0,1.4536571651706731,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.2,0.1,kmeans_trust,50,1.0,0.0,1.4536571651706731,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.2,0.1,knn_competence,50,,0.0,1.4536571651706731,0.0,0.4,0.9866666666666667,0.6513157894736842,0.7422222222222221
multi-auditor-v1-s7,7,0.5,0.2,0.1,majority_vote,50,,0.0,1.4536571651706731,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.2,0.1,tree_partition,50,1.0,0.0,1.4536571651706731,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s7,7,0.5,0.2,0.1,weighted_majority,50,,0.0,1.4472766006194606,0.022222222222222223,0.4,0.99,0.6513157894736842,0.7422222222222223
multi-auditor-v1-s21,21,0.5,0.2,0.1,beta_reputation,50,,0.0,1.5065798172866525,0.0,0.4,0.9866666666666667,0.6703030303030303,0.8066666666666666
multi-auditor-v1-s21,21,0.5,0.2,0.1,dawid_skene,50,,0.0,1.5065798172866525,0.0,0.0,0.9933333333333333,0.8333333333333334,0.9888888888888888
multi-auditor-v1-s21,21,0.5,0.2,0.1,gb_three_way,50,8.0,54.0,1.528950350995524,0.2,0.4,0.99,0.64,0.7600000000000001
multi-auditor-v1-s21,21,0.5,0.2,0.1,granular_ball,50,8.0,0.0,1.5065798172866525,0.0,0.4,0.9866666666666667,0.64,0.72
multi-auditor-v1-s21,21,0.5,0.2,0.1,kmeans_trust,50,8.0,0.0,1.5065798172866525,0.0,0.4,0.9866666666666667,0.6833333333333333,0.8311111111111111
multi-auditor-v1-s21,21,0.5,0.2,0.1,knn_competence,50,,0.0,1.5065798172866525,0.0,0.4,0.9866666666666667,0.6703030303030303,0.8066666666666666
multi-auditor-v1-s21,21,0.5,0.2,0.1,majority_vote,50,,0.0,1.5065798172866525,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s21,21,0.5,0.2,0.1,tree_partition,50,8.0,0.0,1.5065798172866525,0.0,0.4,0.9866666666666667,0.6582010582010582,0.8
multi-auditor-v1-s21,21,0.5,0.2,0.1,weighted_majority,50,,0.0,1.528950350995524,0.1111111111111111,0.4,0.99,0.6703030303030303,0.8066666666666666
multi-auditor-v1-s42,42,0.5,0.2,0.1,beta_reputation,50,,0.0,1.471304564981105,0.0,0.4,0.9833333333333333,0.6499999999999999,0.7266666666666666
multi-auditor-v1-s42,42,0.5,0.2,0.1,dawid_skene,50,,0.0,1.471304564981105,0.0,0.0,0.9866666666666667,1.0,1.0
multi-auditor-v1-s42,42,0.5,0.2,0.1,gb_three_way,50,1.0,0.0,1.471304564981105,0.0,1.0,0.9666666666666667,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.2,0.1,granular_ball,50,1.0,0.0,1.471304564981105,0.0,1.0,0.9666666666666667,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.2,0.1,kmeans_trust,50,1.0,0.0,1.471304564981105,0.0,1.0,0.9666666666666667,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.2,0.1,knn_competence,50,,0.0,1.471304564981105,0.0,0.4,0.9833333333333333,0.6499999999999999,0.7266666666666666
multi-auditor-v1-s42,42,0.5,0.2,0.1,majority_vote,50,,0.0,1.471304564981105,0.0,1.0,0.9666666666666667,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.2,0.1,tree_partition,50,1.0,0.0,1.471304564981105,0.0,1.0,0.9666666666666667,0.1,0.5
multi-auditor-v1-s42,42,0.5,0.2,0.1,weighted_majority,50,,0.0,1.5015737979442583,0.022222222222222223,0.4,0.9866666666666667,0.65,0.7266666666666667
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,beta_reputation,50,,0.0,1.3782897064756794,0.0,0.4,0.9866666666666667,0.6630952380952381,0.7822222222222223
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,dawid_skene,50,,0.0,1.3782897064756794,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,gb_three_way,50,1.0,0.0,1.3782897064756794,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,granular_ball,50,1.0,0.0,1.3782897064756794,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,kmeans_trust,50,1.0,0.0,1.3782897064756794,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,knn_competence,50,,0.0,1.3782897064756794,0.0,0.4,0.9866666666666667,0.6630952380952381,0.7822222222222223
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,majority_vote,50,,0.0,1.3782897064756794,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,tree_partition,50,1.0,0.0,1.3782897064756794,0.0,1.0,0.9766666666666667,0.1,0.5
multi-auditor-v1-s2026,2026,0.5,0.2,0.1,weighted_majority,50,,0.0,1.3852277017941648,0.06666666666666667,0.4,0.9933333333333333,0.6630952380952381,0.7822222222222223
multi-auditor-v1-s1,1,1.0,0.0,0.1,beta_reputation,50,,0.0,1.526657862449889,0.0,0.4,1.0,0.6464646464646464,0.7111111111111111
multi-auditor-v1-s1,1,1.0,0.0,0.1,dawid_skene,50,,0.0,1.526657862449889,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s1,1,1.0,0.0,0.1,gb_three_way,50,1.0,0.0,1.526657862449889,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.0,0.1,granular_ball,50,1.0,0.0,1.526657862449889,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.0,0.1,kmeans_trust,50,1.0,0.0,1.526657862449889,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.0,0.1,knn_competence,50,,0.0,1.526657862449889,0.0,0.4,1.0,0.6464646464646464,0.7111111111111111
multi-auditor-v1-s1,1,1.0,0.0,0.1,majority_vote,50,,0.0,1.526657862449889,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.0,0.1,tree_partition,50,1.0,0.0,1.526657862449889,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.0,0.1,weighted_majority,50,,0.0,1.555869096267944,0.0,0.4,1.0,0.6464646464646464,0.7111111111111111
multi-auditor-v1-s7,7,1.0,0.0,0.1,beta_reputation,50,,0.0,1.4979763380074318,0.0,0.4,1.0,0.6576410256410257,0.7666666666666666
multi-auditor-v1-s7,7,1.0,0.0,0.1,dawid_skene,50,,0.0,1.4979763380074318,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s7,7,1.0,0.0,0.1,gb_three_way,50,1.0,0.0,1.4979763380074318,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.0,0.1,granular_ball,50,1.0,0.0,1.4979763380074318,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.0,0.1,kmeans_trust,50,1.0,0.0,1.4979763380074318,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.0,0.1,knn_competence,50,,0.0,1.4979763380074318,0.0,0.4,1.0,0.6576410256410257,0.7666666666666666
multi-auditor-v1-s7,7,1.0,0.0,0.1,majority_vote,50,,0.0,1.4979763380074318,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.0,0.1,tree_partition,50,1.0,0.0,1.4979763380074318,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.0,0.1,weighted_majority,50,,0.0,1.50345120553217,0.08888888888888889,0.4,1.0,0.6576410256410257,0.7666666666666666
multi-auditor-v1-s21,21,1.0,0.0,0.1,beta_reputation,50,,0.0,1.5001655486057246,0.0,0.4,1.0,0.6547826086956521,0.7155555555555555
multi-auditor-v1-s21,21,1.0,0.0,0.1,dawid_skene,50,,0.0,1.5001655486057246,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s21,21,1.0,0.0,0.1,gb_three_way,50,1.0,0.0,1.5001655486057246,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.0,0.1,granular_ball,50,1.0,0.0,1.5001655486057246,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.0,0.1,kmeans_trust,50,1.0,0.0,1.5001655486057246,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.0,0.1,knn_competence,50,,0.0,1.5001655486057246,0.0,0.4,1.0,0.6547826086956521,0.7155555555555555
multi-auditor-v1-s21,21,1.0,0.0,0.1,majority_vote,50,,0.0,1.5001655486057246,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.0,0.1,tree_partition,50,1.0,0.0,1.5001655486057246,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.0,0.1,weighted_majority,50,,0.0,1.511705680024245,0.022222222222222223,0.4,1.0,0.6547826086956522,0.7155555555555555
multi-auditor-v1-s42,42,1.0,0.0,0.1,beta_reputation,50,,0.0,1.5172047053719724,0.0,0.4,1.0,0.6533333333333333,0.7155555555555556
multi-auditor-v1-s42,42,1.0,0.0,0.1,dawid_skene,50,,0.0,1.5172047053719724,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s42,42,1.0,0.0,0.1,gb_three_way,50,1.0,0.0,1.5172047053719724,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,1.0,0.0,0.1,granular_ball,50,1.0,0.0,1.5172047053719724,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,1.0,0.0,0.1,kmeans_trust,50,1.0,0.0,1.5172047053719724,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,1.0,0.0,0.1,knn_competence,50,,0.0,1.5172047053719724,0.0,0.4,1.0,0.6533333333333333,0.7155555555555556
multi-auditor-v1-s42,42,1.0,0.0,0.1,majority_vote,50,,0.0,1.5172047053719724,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,1.0,0.0,0.1,tree_partition,50,1.0,0.0,1.5172047053719724,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s42,42,1.0,0.0,0.1,weighted_majority,50,,0.0,1.5184522798443665,0.06666666666666667,0.4,1.0,0.6533333333333333,0.7155555555555555
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,beta_reputation,50,,0.0,1.402946599890876,0.0,0.4,1.0,0.6703703703703703,0.8222222222222222
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,dawid_skene,50,,0.0,1.402946599890876,0.0,0.0,1.0,1.0,1.0
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,gb_three_way,50,1.0,0.0,1.402946599890876,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,granular_ball,50,1.0,0.0,1.402946599890876,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,kmeans_trust,50,1.0,0.0,1.402946599890876,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,knn_competence,50,,0.0,1.402946599890876,0.0,0.4,1.0,0.6703703703703703,0.8222222222222222
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,majority_vote,50,,0.0,1.402946599890876,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,tree_partition,50,1.0,0.0,1.402946599890876,0.0,1.0,1.0,0.1,0.5
multi-auditor-v1-s2026,2026,1.0,0.0,0.1,weighted_majority,50,,0.0,1.4095606586603109,0.022222222222222223,0.4,1.0,0.6703703703703703,0.8222222222222222
multi-auditor-v1-s1,1,1.0,0.2,0.1,beta_reputation,50,,0.0,1.5054110773575173,0.0,0.4,0.9833333333333333,0.6718196457326892,0.8177777777777777
multi-auditor-v1-s1,1,1.0,0.2,0.1,dawid_skene,50,,0.0,1.5054110773575173,0.0,0.0,0.9866666666666667,1.0,1.0
multi-auditor-v1-s1,1,1.0,0.2,0.1,gb_three_way,50,1.0,0.0,1.5054110773575173,0.0,1.0,0.9566666666666667,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.2,0.1,granular_ball,50,1.0,0.0,1.5054110773575173,0.0,1.0,0.9566666666666667,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.2,0.1,kmeans_trust,50,1.0,0.0,1.5054110773575173,0.0,1.0,0.9566666666666667,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.2,0.1,knn_competence,50,,0.0,1.5054110773575173,0.0,0.4,0.9833333333333333,0.6718196457326892,0.8177777777777777
multi-auditor-v1-s1,1,1.0,0.2,0.1,majority_vote,50,,0.0,1.5054110773575173,0.0,1.0,0.9566666666666667,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.2,0.1,tree_partition,50,1.0,0.0,1.5054110773575173,0.0,1.0,0.9566666666666667,0.1,0.5
multi-auditor-v1-s1,1,1.0,0.2,0.1,weighted_majority,50,,0.0,1.4993584349988027,0.022222222222222223,0.4,0.9866666666666667,0.6718196457326892,0.8177777777777778
multi-auditor-v1-s7,7,1.0,0.2,0.1,beta_reputation,50,,0.0,1.549775271763813,0.0,0.4,0.99,0.6477272727272727,0.7088888888888889
multi-auditor-v1-s7,7,1.0,0.2,0.1,dawid_skene,50,,0.0,1.549775271763813,0.0,0.0,0.9966666666666667,1.0,1.0
multi-auditor-v1-s7,7,1.0,0.2,0.1,gb_three_way,50,1.0,0.0,1.549775271763813,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.2,0.1,granular_ball,50,1.0,0.0,1.549775271763813,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.2,0.1,kmeans_trust,50,1.0,0.0,1.549775271763813,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.2,0.1,knn_competence,50,,0.0,1.549775271763813,0.0,0.4,0.99,0.6477272727272727,0.7088888888888889
multi-auditor-v1-s7,7,1.0,0.2,0.1,majority_vote,50,,0.0,1.549775271763813,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.2,0.1,tree_partition,50,1.0,0.0,1.549775271763813,0.0,1.0,0.97,0.1,0.5
multi-auditor-v1-s7,7,1.0,0.2,0.1,weighted_majority,50,,0.0,1.5643783948471965,0.044444444444444446,0.4,0.99,0.6477272727272727,0.7088888888888889
multi-auditor-v1-s21,21,1.0,0.2,0.1,beta_reputation,50,,0.0,1.5178224804737497,0.0,0.4,0.9966666666666667,0.6798418972332015,0.84
multi-auditor-v1-s21,21,1.0,0.2,0.1,dawid_skene,50,,0.0,1.5178224804737497,0.0,0.0,0.9966666666666667,1.0,1.0
multi-auditor-v1-s21,21,1.0,0.2,0.1,gb_three_way,50,1.0,0.0,1.5178224804737497,0.0,1.0,0.9733333333333334,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.2,0.1,granular_ball,50,1.0,0.0,1.5178224804737497,0.0,1.0,0.9733333333333334,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.2,0.1,kmeans_trust,50,1.0,0.0,1.5178224804737497,0.0,1.0,0.9733333333333334,0.1,0.5
multi-auditor-v1-s21,21,1.0,0.2,0.1,knn_competence,50,,0.0,1.5178224804737497,0.0,0.4,0.9966666666666667,0.6798418972332015,0.84
multi-auditor-v1-s21,21,1.0,0.2,0.1,majority_vote,50,,0.0,1.5178224804737497,0.0,1.0,0.9733333333333334,0.1,0.5
